field_id,crop,actual_et,actual_eto,actual_etof
CA_245568,47,2.8287106017191976,3.9538939828080233,0.7542893982808023
CA_245588,47,1.82587106017192,3.8647707736389685,0.5613581661891117
CA_245621,47,2.1965014326647565,3.9807650429799426,0.5497478510028653
CA_245661,47,1.7329885386819484,3.814134670487106,0.496785100286533
CA_245680,47,3.3212292263610315,4.005392550143267,0.8159312320916905
CA_245684,47,1.4722922636103153,3.939315186246418,0.4410859598853868
CA_245691,47,1.533916905444126,3.8940544412607454,0.4752578796561605
CA_245696,47,2.91841547277937,3.8996303724928367,0.824352435530086
CA_245708,47,2.297464183381089,3.960587392550143,0.6408309455587393
CA_245730,47,2.3331776504297994,3.846005730659026,0.6721031518624642
CA_245736,47,1.8626131805157593,3.9547249283667623,0.49266475644699137
CA_245782,47,2.609547277936963,3.953828080229226,0.7227421203438396
CA_245801,47,2.049054441260745,4.0334297994269335,0.5512263610315187
CA_245818,47,1.55078223495702,3.856948424068768,0.5058739255014327
CA_245835,47,2.1589255014326647,4.151318051575931,0.5651747851002865
CA_245848,47,1.7100114613180515,3.9408252148997134,0.5539627507163324
CA_245850,47,1.2275988538681948,3.9408252148997134,0.4254097421203438
CA_245882,47,1.481383954154728,4.433412607449856,0.42956160458452725
CA_245905,47,1.7228538681948422,3.87202005730659,0.5370888252148996
CA_245928,47,1.2545444126074499,4.031939828080229,0.42471060171919767
CA_245955,69,2.4755873925501435,3.8442406876790836,0.6996446991404011
CA_245992,69,2.235489971346705,3.9061404011461316,0.6030200573065903
CA_246012,37,1.7607077363896848,3.8594613180515758,0.46257879656160455
CA_246046,47,2.0182550143266473,3.865492836676218,0.5431060171919772
CA_246072,61,1.6044441260744986,3.8180716332378224,0.4948882521489972
CA_246087,47,2.9841375358166187,4.0936962750716335,0.7576819484240688
CA_246089,61,1.5764985673352434,4.0936962750716335,0.47638395415472784
CA_246123,69,2.486515759312321,4.005392550143267,0.6436303724928367
CA_246227,47,2.273702005730659,4.492429799426934,0.5473008595988539
CA_246235,61,1.4368796561604584,4.454103151862464,0.42135816618911176
CA_246318,47,1.1471432664756447,4.43610888252149,0.3075243553008596
CA_246321,69,2.466977077363897,4.17010888252149,0.6187106017191977
CA_246341,47,0.9566389684813754,4.583349570200573,0.29212320916905443
CA_246364,69,1.4842234957020057,4.520736389684814,0.4033438395415473
CA_246370,61,2.5880573065902577,4.55419770773639,0.597810888252149
CA_246427,69,1.895601719197708,4.105424068767908,0.4739770773638969
CA_246436,47,1.9930458452722062,4.0695386819484245,0.5645616045845272
CA_246448,61,0.8378767908309455,4.564859598853868,0.3251919770773639
CA_246458,69,2.0528853868194843,4.594750716332378,0.4861575931232092
CA_246473,69,2.0399627507163323,4.548759312320917,0.5536561604584527
CA_246532,47,2.7967994269340974,4.10469340974212,0.706512893982808
CA_246533,69,2.3263925501432663,4.10469340974212,0.6071518624641834
CA_246558,69,1.3157249283667622,4.601340974212034,0.3719340974212035
CA_246568,69,2.289143266475645,4.438151862464183,0.5736045845272206
CA_246587,47,2.1967679083094556,4.582650429799427,0.49786246418338104
CA_246593,61,2.019352435530086,4.17010888252149,0.5444441260744985
CA_246614,47,2.9198796561604583,4.454103151862464,0.6588338108882521
CA_246665,47,2.043750716332378,3.9857392550143262,0.555429799426934
CA_246673,69,2.3994699140401146,4.289547277936962,0.5578739255014327
CA_246679,69,3.081679083094556,4.121518624641834,0.8132722063037249
CA_246729,61,1.1465243553008595,4.583349570200573,0.33706303724928366
CA_246755,69,2.5070716332378225,4.325816618911175,0.6068280802292263
CA_246756,69,1.3746332378223496,4.325816618911175,0.3919570200573066
CA_246757,69,3.156776504297994,4.325816618911175,0.7522607449856733
CA_246801,47,1.5644871060171919,4.6005415472779365,0.408593123209169
CA_246807,61,2.3853868194842405,4.143696275071633,0.5818739255014327
CA_246812,69,2.4883438395415474,4.052404011461318,0.6457392550143266
CA_246835,69,2.7027392550143268,4.168573065902579,0.6666733524355302
CA_246861,47,2.4638051575931232,3.997137535816619,0.6360401146131806
CA_246869,69,2.2814154727793694,4.161429799426934,0.5633982808022923
CA_246876,69,1.745266475644699,4.161429799426934,0.4204383954154728
CA_246910,69,1.9743638968481376,4.096057306590258,0.5493753581661891
CA_246928,47,2.752647564469914,3.9935587392550143,0.6921805157593123
CA_246965,47,1.5877707736389683,4.548759312320917,0.44563896848137535
CA_246967,61,1.736051575931232,4.08650429799427,0.4550888252148997
CA_246992,47,2.3995530085959884,4.158303724928367,0.6331375358166189
CA_247003,69,2.392595988538682,4.128111747851003,0.577378223495702
CA_247012,47,2.7423667621776504,4.128111747851003,0.6708510028653295
CA_247066,47,1.429214899713467,4.127504297994269,0.4281747851002865
CA_247155,47,2.0176103151862463,4.627000000000001,0.4520515759312321
CA_247159,47,1.41843553008596,4.560836676217765,0.3540888252148997
CA_247174,69,2.163369627507163,4.603318051575931,0.49087392550143266
CA_247196,69,1.2607908309455589,4.567621776504298,0.32392263610315186
CA_247211,47,2.0352808022922635,4.2828882521489975,0.5809570200573065
CA_247235,47,1.7951346704871058,3.4839598853868194,0.5293438395415473
CA_247267,69,1.54943553008596,4.451160458452722,0.40568194842406874
CA_247271,69,1.8733037249283668,4.470063037249283,0.5275071633237822
CA_247278,69,2.3327908309455587,4.470063037249283,0.5841260744985673
CA_247296,61,2.407833810888252,4.096057306590258,0.6051747851002865
CA_247299,47,3.4464813753581667,3.9935587392550143,0.8648767908309455
CA_247304,47,2.5449856733524356,4.438151862464183,0.5868796561604585
CA_247318,47,2.222060171919771,4.574988538681948,0.5729054441260745
CA_247319,69,2.0847679083094555,4.792163323782234,0.4720429799426934
CA_247331,69,2.258968481375358,4.535934097421204,0.5484412607449857
CA_247350,47,1.7369627507163325,4.603318051575931,0.4093065902578797
CA_247354,69,2.187679083094556,4.520736389684814,0.49916332378223494
CA_247369,47,3.068641833810888,3.997137535816619,0.7534212034383955
CA_247395,47,2.8053839541547276,3.958275071633238,0.7000343839541547
CA_247396,69,2.0878796561604585,4.520736389684814,0.49391117478510027
CA_247400,47,1.7488653295128942,4.4478653295128945,0.4991547277936963
CA_247408,69,1.525512893982808,4.586395415472779,0.3972521489971346
CA_247416,61,2.8498538681948427,4.464793696275072,0.6204555873925501
CA_247439,47,2.5996303724928365,3.997137535816619,0.6981489971346705
CA_247454,47,2.7085472779369626,3.9935587392550143,0.6719255014326648
CA_247470,47,2.11956446991404,4.981595988538682,0.38760458452722063
CA_247476,47,1.5628108882521492,4.55419770773639,0.3913123209169055
CA_247491,47,2.017702005730659,4.487607449856734,0.4574297994269341
CA_247511,69,2.228833810888252,4.55419770773639,0.5219512893982808
CA_247535,47,1.7738882521489971,4.6005415472779365,0.44301719197707734
CA_247537,47,2.095710601719198,4.470063037249283,0.5479770773638969
CA_247542,69,1.4501776504297994,4.535644699140401,0.37334383954154726
CA_247548,61,1.217948424068768,4.451160458452722,0.3225702005730659
CA_247552,47,2.8031232091690543,4.574988538681948,0.6411031518624642
CA_247559,69,1.870785100286533,4.6005415472779365,0.43333237822349574
CA_247605,69,2.2178767908309456,4.253590257879656,0.5379255014326647
CA_247609,69,2.219028653295129,4.253223495702006,0.5976275071633238
CA_247629,47,2.5860229226361033,4.515240687679083,0.6029169054441261
CA_247642,69,1.866507163323782,4.2828882521489975,0.4921719197707736
CA_247653,47,1.3846876790830946,4.438151862464183,0.373567335243553
CA_247676,69,2.585590257879656,4.157767908309455,0.6481575931232092
CA_247691,47,2.220395415472779,4.451160458452722,0.5391776504297995
CA_247706,61,1.3567106017191977,4.583349570200573,0.3315816618911175
CA_247741,69,1.9368825214899712,4.210679083094556,0.5265530085959885
CA_247763,69,3.7351891117478506,4.109312320916906,0.9292865329512895
CA_247766,69,3.028707736389685,4.349687679083094,0.6691862464183381
CA_247785,69,1.416833810888252,4.103968481375358,0.4212951289398281
CA_247820,69,1.937836676217765,4.163025787965616,0.4640687679083095
CA_247822,69,3.2448767908309457,4.167936962750716,0.8148939828080229
CA_247823,69,0.6876389684813753,4.149077363896848,0.2556045845272206
CA_247832,47,1.4920372492836675,4.450068767908309,0.38730945558739255
CA_247872,69,1.8438452722063037,4.307045845272206,0.48412607449856737
CA_247878,47,1.6412292263610315,4.361593123209169,0.38173352435530084
CA_247903,47,1.964567335243553,4.392421203438396,0.417163323782235
CA_247918,69,1.9234154727793698,4.392421203438396,0.43426934097421205
CA_247925,69,3.3570401146131803,4.253120343839542,0.7452865329512894
CA_247968,61,2.9991260744985673,4.240507163323782,0.7221719197707737
CA_247976,69,1.310919770773639,4.32578223495702,0.36083954154727793
CA_248006,47,3.000478510028653,4.291550143266476,0.6636848137535817
CA_248038,69,2.534914040114613,4.145309455587393,0.644189111747851
CA_248070,69,3.5679054441260747,4.168710601719198,0.9060573065902578
CA_248083,47,1.412759312320917,4.225742120343839,0.3378280802292264
CA_248084,47,0.9903925501432664,4.12212893982808,0.34286532951289395
CA_248086,69,3.2044154727793694,4.23810888252149,0.7683553008595989
CA_248113,69,1.3379742120343838,4.148893982808023,0.3836332378223496
CA_248117,69,1.3370830945558738,4.129664756446991,0.49361891117478507
CA_248128,47,0.7941489971346706,4.229263610315186,0.259945558739255
