field_id,crop,actual_et,actual_eto,actual_etof
CA_307220,204,2.5442492836676216,4.833106017191977,0.5263123209169054
CA_307228,204,2.319080229226361,4.78110888252149,0.42361604584527224
CA_307273,204,3.911484240687679,4.623848137535816,0.8432063037249283
CA_307286,204,2.547808022922636,4.623848137535816,0.5610659025787966
CA_307307,204,2.7521690544412607,4.756664756446991,0.5887277936962751
CA_307363,204,3.2326361031518625,4.654071633237822,0.7146962750716332
CA_307370,204,4.355948424068767,4.641421203438395,0.9414097421203439
CA_307376,204,2.233724928366762,4.641421203438395,0.49265329512893985
CA_307395,204,3.539085959885387,4.629888252148997,0.7953982808022922
CA_307404,204,3.39936676217765,4.629888252148997,0.7649856733524356
CA_307414,204,3.540507163323782,4.639183381088825,0.7826103151862464
CA_307416,204,2.718567335243553,4.810114613180516,0.5674212034383954
CA_307443,204,2.8223696275071632,4.594750716332378,0.6445358166189112
CA_307459,204,2.6526790830945557,4.6005415472779365,0.6019226361031519
CA_307472,204,3.026358166189112,4.635968481375358,0.6576332378223496
CA_307499,204,4.295891117478511,4.641421203438395,0.9183868194842407
CA_307513,204,3.647085959885387,4.685438395415473,0.7190000000000001
CA_307598,72,2.5251948424068766,4.756111747851003,0.5564154727793696
CA_307606,204,2.7179369627507164,4.756111747851003,0.5598767908309455
CA_307619,75,3.5167449856733524,4.756111747851003,0.7315214899713467
CA_307628,75,2.63430659025788,4.731699140401147,0.610083094555874
CA_307638,75,2.782888252148997,4.695366762177651,0.5933724928366761
CA_307640,75,2.7536131805157593,4.643578796561604,0.6266790830945559
CA_307651,75,1.4098739255014325,4.704916905444127,0.3704297994269341
CA_307662,75,1.8183151862464182,3.997137535816619,0.49062464183381094
CA_307671,75,1.454194842406877,4.096057306590258,0.39502005730659023
CA_307679,75,3.0218624641833816,3.953828080229226,0.754487106017192
CA_307690,72,2.900819484240688,4.1904412607449855,0.7561461318051576
CA_307697,72,3.026191977077364,3.9538939828080233,0.8180744985673352
CA_307727,204,3.1921060171919775,4.096057306590258,0.7052550143266475
CA_307730,204,3.2914699140401145,3.953828080229226,0.8512005730659026
CA_307743,204,3.2324441260744985,4.1554326647564475,0.8272893982808023
CA_307774,204,2.5120916905444126,4.052404011461318,0.6041862464183381
CA_31028,241,2.9507134670487107,4.444636103151863,0.6542435530085959
CA_31029,241,3.576361031518625,4.444636103151863,0.7739083094555874
CA_31039,61,2.719191977077364,4.487939828080229,0.6160057306590258
CA_31062,241,3.0135300859598853,4.468578796561605,0.6289971346704871
CA_31086,61,3.627180515759312,4.628157593123209,0.7820257879656161
CA_31103,61,3.55223782234957,4.536759312320917,0.7297163323782234
CA_31126,47,2.4804756446991405,4.497472779369628,0.5198796561604584
CA_31169,61,2.7705530085959884,4.541885386819484,0.6116418338108882
CA_31195,75,2.2671489971346706,4.593750716332378,0.5187650429799427
CA_31238,36,3.6258538681948425,4.614859598853868,0.7649914040114613
CA_31239,36,2.9181031518624643,4.614859598853868,0.65210888252149
CA_31282,47,3.700160458452722,4.472277936962751,0.8093925501432665
CA_31288,47,3.299934097421203,4.545865329512894,0.7149111747851002
CA_31296,47,1.5053954154727796,4.435074498567335,0.41178223495702004
CA_31297,241,1.3967277936962752,4.436166189111748,0.3904097421203438
CA_31303,241,2.677303724928367,4.563381088825214,0.6078882521489971
CA_31325,36,2.5572263610315185,4.375083094555874,0.6377679083094555
CA_31335,36,2.560438395415473,4.283372492836676,0.596134670487106
CA_31383,47,2.9094126074498567,4.563381088825214,0.6068538681948424
CA_31440,61,1.9488481375358166,4.460340974212035,0.47338681948424066
CA_31477,61,1.3955472779369626,4.494464183381089,0.33067908309455585
CA_31505,61,2.5756361031518624,4.497472779369628,0.5203323782234958
CA_31523,47,3.467538681948424,4.494464183381089,0.762002865329513
CA_31528,61,2.9693094555873927,4.494464183381089,0.643134670487106
CA_31557,47,2.9103438395415475,4.488358166189111,0.6524469914040115
CA_31559,241,1.8419570200573065,4.488315186246418,0.456323782234957
CA_31579,241,3.2954527220630374,4.473538681948424,0.7233209169054441
CA_31597,47,3.2603610315186247,4.298361031518624,0.7517765042979943
CA_31616,37,2.2297392550143265,4.460340974212035,0.4511575931232092
CA_31679,241,2.6062578796561606,4.563381088825214,0.5222378223495702
CA_31690,61,3.352830945558739,4.272323782234957,0.7886647564469915
CA_31701,61,3.4702664756446993,4.354836676217765,0.787538681948424
CA_31718,47,2.843702005730659,4.460340974212035,0.6497134670487106
