field_id,crop,time,et_actual,et_forecast
CA_105521,47,2023-06-01,116.676,116.676
CA_105521,47,2023-05-01,106.83,106.83
CA_105521,47,2023-04-01,102.598,102.598
CA_105521,47,2023-03-01,67.842,67.842
CA_105521,47,2023-02-01,63.201,63.201
CA_105521,47,2023-01-01,61.691,61.691
CA_232673,61,2023-12-01,67.972,53.106
CA_232673,61,2023-11-01,92.16,80.96
CA_232673,61,2023-10-01,111.449,105.105
CA_232673,61,2023-09-01,117.032,143.228
CA_232673,61,2023-08-01,167.702,183.81
CA_232673,61,2023-07-01,192.824,178.541
CA_232673,61,2023-06-01,126.47,126.47
CA_232673,61,2023-05-01,111.68,111.68
CA_232673,61,2023-04-01,110.366,110.366
CA_232673,61,2023-03-01,62.126,62.126
CA_232673,61,2023-02-01,56.631,56.631
CA_232673,61,2023-01-01,52.953,52.953
CA_97508,72,2023-12-01,66.893,49.256
CA_97508,72,2023-11-01,82.563,78.146
CA_97508,72,2023-10-01,91.629,87.052
CA_97508,72,2023-09-01,86.71,106.701
CA_97508,72,2023-08-01,109.488,123.06
CA_97508,72,2023-07-01,131.381,127.185
CA_97508,72,2023-06-01,96.154,96.154
CA_97508,72,2023-05-01,94.116,94.116
CA_97508,72,2023-04-01,93.214,93.214
CA_97508,72,2023-03-01,61.969,61.969
CA_97508,72,2023-02-01,59.888,59.888
CA_97508,72,2023-01-01,57.441,57.441
CA_97925,72,2023-12-01,74.67,55.329
CA_97925,72,2023-11-01,88.681,83.432
CA_97925,72,2023-10-01,105.783,102.241
CA_97925,72,2023-09-01,105.166,135.075
CA_97925,72,2023-08-01,141.277,161.273
CA_97925,72,2023-07-01,172.414,161.197
CA_97925,72,2023-06-01,107.128,107.128
CA_97925,72,2023-05-01,102.584,102.584
CA_97925,72,2023-04-01,104.576,104.576
CA_97925,72,2023-03-01,65.155,65.155
CA_97925,72,2023-02-01,61.348,61.348
CA_97925,72,2023-01-01,60.303,60.303
CA_100310,72,2023-12-01,69.494,51.563
CA_100310,72,2023-11-01,86.076,80.73
CA_100310,72,2023-10-01,97.779,95.416
CA_100310,72,2023-09-01,101.326,124.072
CA_100310,72,2023-08-01,129.903,146.441
CA_100310,72,2023-07-01,157.036,151.515
CA_100310,72,2023-06-01,107.472,107.472
CA_100310,72,2023-05-01,106.531,106.531
CA_100310,72,2023-04-01,101.589,101.589
CA_100310,72,2023-03-01,66.333,66.333
CA_100310,72,2023-02-01,61.669,61.669
CA_100310,72,2023-01-01,58.695,58.695
CA_328830,72,2023-12-01,62.666,51.031
CA_328830,72,2023-11-01,84.007,76.065
CA_328830,72,2023-10-01,120.535,115.553
CA_328830,72,2023-09-01,151.242,162.545
CA_328830,72,2023-08-01,201.802,219.301
CA_328830,72,2023-07-01,241.751,231.728
CA_328830,72,2023-06-01,173.135,173.135
CA_328830,72,2023-05-01,154.949,154.949
CA_328830,72,2023-04-01,136.473,136.473
CA_328830,72,2023-03-01,78.214,78.214
CA_328830,72,2023-02-01,60.19,60.19
CA_328830,72,2023-01-01,54.088,54.088
CA_102128,215,2023-12-01,61.473,45.139
CA_102128,215,2023-11-01,76.767,72.685
CA_102128,215,2023-10-01,82.448,79.866
CA_102128,215,2023-09-01,79.723,96.285
CA_102128,215,2023-08-01,100.833,113.785
CA_102128,215,2023-07-01,123.091,118.85
CA_102128,215,2023-06-01,94.119,94.119
CA_102128,215,2023-05-01,86.237,86.237
CA_102128,215,2023-04-01,85.886,85.886
CA_102128,215,2023-03-01,57.329,57.329
CA_102128,215,2023-02-01,55.23,55.23
CA_102128,215,2023-01-01,54.611,54.611
CA_325880,78,2023-12-01,75.352,67.612
CA_325880,78,2023-11-01,98.973,99.769
CA_325880,78,2023-10-01,162.112,144.142
CA_325880,78,2023-09-01,208.238,194.736
CA_325880,78,2023-08-01,261.08,236.874
CA_325880,78,2023-07-01,312.988,284.96
CA_325880,78,2023-06-01,258.13,258.13
CA_325880,78,2023-05-01,246.62,246.62
CA_325880,78,2023-04-01,202.401,202.401
CA_325880,78,2023-03-01,124.967,124.967
CA_325880,78,2023-02-01,85.659,85.659
CA_325880,78,2023-01-01,71.19,71.19
CA_107963,47,2023-12-01,68.559,55.02
CA_107963,47,2023-11-01,87.683,77.311
CA_107963,47,2023-10-01,95.322,92.748
CA_107963,47,2023-09-01,94.983,114.262
CA_107963,47,2023-08-01,124.578,140.774
CA_107963,47,2023-07-01,147.341,135.96
CA_107963,47,2023-06-01,111.779,111.779
CA_107963,47,2023-05-01,101.17,101.17
CA_107963,47,2023-04-01,98.682,98.682
CA_107963,47,2023-03-01,66.505,66.505
CA_107963,47,2023-02-01,60.519,60.519
CA_107963,47,2023-01-01,58.76,58.76
CA_107192,47,2023-12-01,68.559,55.02
CA_107192,47,2023-11-01,87.683,77.311
CA_107192,47,2023-10-01,95.322,92.748
CA_107192,47,2023-09-01,94.983,114.262
CA_107192,47,2023-08-01,124.578,140.774
CA_107192,47,2023-07-01,147.341,135.96
CA_107192,47,2023-06-01,111.779,111.779
CA_107192,47,2023-05-01,101.17,101.17
CA_107192,47,2023-04-01,98.682,98.682
CA_107192,47,2023-03-01,66.505,66.505
CA_107192,47,2023-02-01,60.519,60.519
CA_107192,47,2023-01-01,58.76,58.76
CA_107269,47,2023-12-01,68.559,55.02
CA_107269,47,2023-11-01,87.683,77.311
CA_107269,47,2023-10-01,95.322,92.748
CA_107269,47,2023-09-01,94.983,114.262
CA_107269,47,2023-08-01,124.578,140.774
CA_107269,47,2023-07-01,147.341,135.96
CA_107269,47,2023-06-01,111.779,111.779
CA_107269,47,2023-05-01,101.17,101.17
CA_107269,47,2023-04-01,98.682,98.682
CA_107269,47,2023-03-01,66.505,66.505
CA_107269,47,2023-02-01,60.519,60.519
CA_107269,47,2023-01-01,58.76,58.76
CA_106984,122,2023-12-01,67.275,54.984
CA_106984,122,2023-11-01,86.036,75.712
CA_106984,122,2023-10-01,97.69,93.175
CA_106984,122,2023-09-01,101.042,122.725
CA_106984,122,2023-08-01,132.76,145.983
CA_106984,122,2023-07-01,154.185,139.85
CA_106984,122,2023-06-01,107.204,107.204
CA_106984,122,2023-05-01,98.513,98.513
CA_106984,122,2023-04-01,99.062,99.062
CA_106984,122,2023-03-01,66.576,66.576
CA_106984,122,2023-02-01,61.064,61.064
CA_106984,122,2023-01-01,59.175,59.175
CA_99657,47,2023-12-01,61.561,43.68
CA_99657,47,2023-11-01,79.396,75.751
CA_99657,47,2023-10-01,84.475,81.73
CA_99657,47,2023-09-01,81.964,98.405
CA_99657,47,2023-08-01,101.512,112.854
CA_99657,47,2023-07-01,120.6,117.633
CA_99657,47,2023-06-01,92.732,92.732
CA_99657,47,2023-05-01,91.223,91.223
CA_99657,47,2023-04-01,86.784,86.784
CA_99657,47,2023-03-01,59.083,59.083
CA_99657,47,2023-02-01,55.236,55.236
CA_99657,47,2023-01-01,52.532,52.532
CA_98479,47,2023-12-01,69.494,51.563
CA_98479,47,2023-11-01,86.076,80.73
CA_98479,47,2023-10-01,97.779,95.416
CA_98479,47,2023-09-01,101.326,124.072
CA_98479,47,2023-08-01,129.903,146.441
CA_98479,47,2023-07-01,157.036,151.515
CA_98479,47,2023-06-01,107.472,107.472
CA_98479,47,2023-05-01,106.531,106.531
CA_98479,47,2023-04-01,101.589,101.589
CA_98479,47,2023-03-01,66.333,66.333
CA_98479,47,2023-02-01,61.669,61.669
CA_98479,47,2023-01-01,58.695,58.695
CA_108094,47,2023-12-01,72.351,56.219
CA_108094,47,2023-11-01,96.129,84.744
CA_108094,47,2023-10-01,114.944,109.551
CA_108094,47,2023-09-01,123.685,146.728
CA_108094,47,2023-08-01,165.972,184.323
CA_108094,47,2023-07-01,192.944,180.406
CA_108094,47,2023-06-01,130.334,130.334
CA_108094,47,2023-05-01,115.974,115.974
CA_108094,47,2023-04-01,111.357,111.357
CA_108094,47,2023-03-01,67.909,67.909
CA_108094,47,2023-02-01,61.2,61.2
CA_108094,47,2023-01-01,57.249,57.249
CA_102689,215,2023-12-01,65.333,48.243
CA_102689,215,2023-11-01,79.701,75.428
CA_102689,215,2023-10-01,90.792,88.239
CA_102689,215,2023-09-01,92.223,111.674
CA_102689,215,2023-08-01,115.392,129.374
CA_102689,215,2023-07-01,139.269,134.676
CA_102689,215,2023-06-01,101.99,101.99
CA_102689,215,2023-05-01,100.068,100.068
CA_102689,215,2023-04-01,97.166,97.166
CA_102689,215,2023-03-01,62.72,62.72
CA_102689,215,2023-02-01,57.691,57.691
CA_102689,215,2023-01-01,56.014,56.014
CA_322633,176,2023-12-01,71.791,64.278
CA_322633,176,2023-11-01,96.311,96.816
CA_322633,176,2023-10-01,157.578,139.157
CA_322633,176,2023-09-01,205.033,191.115
CA_322633,176,2023-08-01,259.746,236.306
CA_322633,176,2023-07-01,315.301,286.646
CA_322633,176,2023-06-01,254.625,254.625
CA_322633,176,2023-05-01,248.783,248.783
CA_322633,176,2023-04-01,202.784,202.784
CA_322633,176,2023-03-01,126.945,126.945
CA_322633,176,2023-02-01,86.584,86.584
CA_322633,176,2023-01-01,68.667,68.667
CA_341013,47,2023-12-01,75.61,58.554
CA_341013,47,2023-11-01,95.757,84.784
CA_341013,47,2023-10-01,109.206,103.463
CA_341013,47,2023-09-01,101.643,129.173
CA_341013,47,2023-08-01,140.383,160.007
CA_341013,47,2023-07-01,167.107,155.613
CA_341013,47,2023-06-01,105.486,105.486
CA_341013,47,2023-05-01,96.111,96.111
CA_341013,47,2023-04-01,100.526,100.526
CA_341013,47,2023-03-01,61.697,61.697
CA_341013,47,2023-02-01,61.74,61.74
CA_341013,47,2023-01-01,59.771,59.771
CA_103875,61,2023-12-01,72.408,58.005
CA_103875,61,2023-11-01,93.594,82.347
CA_103875,61,2023-10-01,100.011,96.29
CA_103875,61,2023-09-01,95.294,118.05
CA_103875,61,2023-08-01,127.257,144.26
CA_103875,61,2023-07-01,150.832,139.351
CA_103875,61,2023-06-01,107.248,107.248
CA_103875,61,2023-05-01,98.292,98.292
CA_103875,61,2023-04-01,96.422,96.422
CA_103875,61,2023-03-01,67.705,67.705
CA_103875,61,2023-02-01,62.151,62.151
CA_103875,61,2023-01-01,61.482,61.482
CA_233234,61,2023-12-01,67.51,52.602
CA_233234,61,2023-11-01,89.947,78.93
CA_233234,61,2023-10-01,108.11,101.864
CA_233234,61,2023-09-01,113.043,138.273
CA_233234,61,2023-08-01,160.979,177.817
CA_233234,61,2023-07-01,185.844,172.239
CA_233234,61,2023-06-01,122.999,122.999
CA_233234,61,2023-05-01,107.465,107.465
CA_233234,61,2023-04-01,107.559,107.559
CA_233234,61,2023-03-01,61.928,61.928
CA_233234,61,2023-02-01,58.659,58.659
CA_233234,61,2023-01-01,52.648,52.648
CA_329212,72,2023-12-01,75.61,58.554
CA_329212,72,2023-11-01,95.757,84.784
CA_329212,72,2023-10-01,109.206,103.463
CA_329212,72,2023-09-01,101.643,129.173
CA_329212,72,2023-08-01,140.383,160.007
CA_329212,72,2023-07-01,167.107,155.613
CA_329212,72,2023-06-01,105.486,105.486
CA_329212,72,2023-05-01,96.111,96.111
CA_329212,72,2023-04-01,100.526,100.526
CA_329212,72,2023-03-01,61.697,61.697
CA_329212,72,2023-02-01,61.74,61.74
CA_329212,72,2023-01-01,59.771,59.771
CA_98963,82,2023-12-01,48.801,39.36
CA_98963,82,2023-11-01,69.644,63.054
CA_98963,82,2023-10-01,87.865,84.137
CA_98963,82,2023-09-01,95.353,119.917
CA_98963,82,2023-08-01,128.815,149.018
CA_98963,82,2023-07-01,155.581,149.236
CA_98963,82,2023-06-01,107.844,107.844
CA_98963,82,2023-05-01,99.319,99.319
CA_98963,82,2023-04-01,93.119,93.119
CA_98963,82,2023-03-01,64.271,64.271
CA_98963,82,2023-02-01,51.973,51.973
CA_98963,82,2023-01-01,47.44,47.44
CA_92898,215,2023-12-01,49.165,39.804
CA_92898,215,2023-11-01,70.809,61.948
CA_92898,215,2023-10-01,88.853,83.601
CA_92898,215,2023-09-01,91.489,119.914
CA_92898,215,2023-08-01,129.344,150.872
CA_92898,215,2023-07-01,157.251,148.713
CA_92898,215,2023-06-01,105.987,105.987
CA_92898,215,2023-05-01,97.486,97.486
CA_92898,215,2023-04-01,94.823,94.823
CA_92898,215,2023-03-01,61.213,61.213
CA_92898,215,2023-02-01,49.852,49.852
CA_92898,215,2023-01-01,45.483,45.483
CA_101679,215,2023-12-01,67.539,49.62
CA_101679,215,2023-11-01,82.993,78.663
CA_101679,215,2023-10-01,92.978,89.419
CA_101679,215,2023-09-01,91.435,111.828
CA_101679,215,2023-08-01,115.12,129.552
CA_101679,215,2023-07-01,139.618,134.594
CA_101679,215,2023-06-01,98.996,98.996
CA_101679,215,2023-05-01,98.152,98.152
CA_101679,215,2023-04-01,94.924,94.924
CA_101679,215,2023-03-01,62.454,62.454
CA_101679,215,2023-02-01,60.08,60.08
CA_101679,215,2023-01-01,58.223,58.223
CA_101797,215,2023-12-01,70.61,51.655
CA_101797,215,2023-11-01,84.202,79.085
CA_101797,215,2023-10-01,99.538,96.546
CA_101797,215,2023-09-01,98.012,123.002
CA_101797,215,2023-08-01,132.514,147.247
CA_101797,215,2023-07-01,158.706,150.941
CA_101797,215,2023-06-01,105.165,105.165
CA_101797,215,2023-05-01,99.752,99.752
CA_101797,215,2023-04-01,98.86,98.86
CA_101797,215,2023-03-01,64.72,64.72
CA_101797,215,2023-02-01,58.669,58.669
CA_101797,215,2023-01-01,58.052,58.052
CA_104862,215,2023-12-01,75.864,58.917
CA_104862,215,2023-11-01,99.136,87.818
CA_104862,215,2023-10-01,114.311,108.644
CA_104862,215,2023-09-01,120.794,143.811
CA_104862,215,2023-08-01,157.776,176.906
CA_104862,215,2023-07-01,187.102,176.379
CA_104862,215,2023-06-01,130.079,130.079
CA_104862,215,2023-05-01,118.664,118.664
CA_104862,215,2023-04-01,113.445,113.445
CA_104862,215,2023-03-01,71.275,71.275
CA_104862,215,2023-02-01,65.635,65.635
CA_104862,215,2023-01-01,60.889,60.889
CA_231654,215,2023-12-01,69.494,51.563
CA_231654,215,2023-11-01,86.076,80.73
CA_231654,215,2023-10-01,97.779,95.416
CA_231654,215,2023-09-01,101.326,124.072
CA_231654,215,2023-08-01,129.903,146.441
CA_231654,215,2023-07-01,157.036,151.515
CA_231654,215,2023-06-01,107.472,107.472
CA_231654,215,2023-05-01,106.531,106.531
CA_231654,215,2023-04-01,101.589,101.589
CA_231654,215,2023-03-01,66.333,66.333
CA_231654,215,2023-02-01,61.669,61.669
CA_231654,215,2023-01-01,58.695,58.695
CA_328974,215,2023-12-01,62.666,51.031
CA_328974,215,2023-11-01,84.007,76.065
CA_328974,215,2023-10-01,120.535,115.553
CA_328974,215,2023-09-01,151.242,162.545
CA_328974,215,2023-08-01,201.802,219.301
CA_328974,215,2023-07-01,241.751,231.728
CA_328974,215,2023-06-01,173.135,173.135
CA_328974,215,2023-05-01,154.949,154.949
CA_328974,215,2023-04-01,136.473,136.473
CA_328974,215,2023-03-01,78.214,78.214
CA_328974,215,2023-02-01,60.19,60.19
CA_328974,215,2023-01-01,54.088,54.088
CA_77693,61,2023-12-01,64.723,58.966
CA_77693,61,2023-11-01,96.566,98.238
CA_77693,61,2023-10-01,154.07,140.975
CA_77693,61,2023-09-01,200.483,191.59
CA_77693,61,2023-08-01,232.886,219.175
CA_77693,61,2023-07-01,277.184,244.679
CA_77693,61,2023-06-01,280.616,280.616
CA_77693,61,2023-05-01,251.466,251.466
CA_77693,61,2023-04-01,200.858,200.858
CA_77693,61,2023-03-01,138.382,138.382
CA_77693,61,2023-02-01,87.797,87.797
CA_77693,61,2023-01-01,65.703,65.703
CA_289337,61,2023-12-01,34.328,26.1
CA_289337,61,2023-11-01,44.045,38.474
CA_289337,61,2023-10-01,83.761,101.627
CA_289337,61,2023-09-01,124.322,144.932
CA_289337,61,2023-08-01,170.532,193.616
CA_289337,61,2023-07-01,221.685,215.223
CA_289337,61,2023-06-01,160.762,160.762
CA_289337,61,2023-05-01,148.691,148.691
CA_289337,61,2023-04-01,111.412,111.412
CA_289337,61,2023-03-01,62.427,62.427
CA_289337,61,2023-02-01,40.157,40.157
CA_289337,61,2023-01-01,31.473,31.473
CA_289545,61,2023-12-01,33.615,24.481
CA_289545,61,2023-11-01,43.17,37.221
CA_289545,61,2023-10-01,84.395,101.258
CA_289545,61,2023-09-01,122.814,144.252
CA_289545,61,2023-08-01,169.756,191.858
CA_289545,61,2023-07-01,220.25,212.982
CA_289545,61,2023-06-01,160.019,160.019
CA_289545,61,2023-05-01,146.752,146.752
CA_289545,61,2023-04-01,110.578,110.578
CA_289545,61,2023-03-01,61.385,61.385
CA_289545,61,2023-02-01,39.207,39.207
CA_289545,61,2023-01-01,31.15,31.15
CA_91730,72,2023-12-01,50.923,34.906
CA_91730,72,2023-11-01,67.09,63.656
CA_91730,72,2023-10-01,82.877,72.829
CA_91730,72,2023-09-01,72.838,90.771
CA_91730,72,2023-08-01,101.959,112.979
CA_91730,72,2023-07-01,114.028,103.018
CA_91730,72,2023-06-01,88.808,88.808
CA_91730,72,2023-05-01,83.791,83.791
CA_91730,72,2023-04-01,84.828,84.828
CA_91730,72,2023-03-01,54.315,54.315
CA_91730,72,2023-02-01,46.169,46.169
CA_91730,72,2023-01-01,43.161,43.161
CA_249018,241,2023-12-01,41.758,24.786
CA_249018,241,2023-11-01,59.963,53.942
CA_249018,241,2023-10-01,107.875,116.276
CA_249018,241,2023-09-01,141.478,151.124
CA_249018,241,2023-08-01,179.655,219.458
CA_249018,241,2023-07-01,236.668,242.459
CA_249018,241,2023-06-01,183.911,183.911
CA_249018,241,2023-05-01,169.272,169.272
CA_249018,241,2023-04-01,127.632,127.632
CA_249018,241,2023-03-01,72.28,72.28
CA_249018,241,2023-02-01,50.736,50.736
CA_249018,241,2023-01-01,34.575,34.575
CA_264465,47,2023-12-01,49.727,27.489
CA_264465,47,2023-11-01,70.125,60.671
CA_264465,47,2023-10-01,115.529,118.458
CA_264465,47,2023-09-01,138.949,151.437
CA_264465,47,2023-08-01,174.189,217.446
CA_264465,47,2023-07-01,233.042,235.692
CA_264465,47,2023-06-01,181.291,181.291
CA_264465,47,2023-05-01,163.84,163.84
CA_264465,47,2023-04-01,120.993,120.993
CA_264465,47,2023-03-01,72.983,72.983
CA_264465,47,2023-02-01,53.233,53.233
CA_264465,47,2023-01-01,38.008,38.008
CA_94118,47,2023-12-01,77.62,55.901
CA_94118,47,2023-11-01,99.109,91.68
CA_94118,47,2023-10-01,125.76,113.484
CA_94118,47,2023-09-01,118.707,147.807
CA_94118,47,2023-08-01,161.391,177.666
CA_94118,47,2023-07-01,191.477,181.399
CA_94118,47,2023-06-01,122.041,122.041
CA_94118,47,2023-05-01,113.602,113.602
CA_94118,47,2023-04-01,113.958,113.958
CA_94118,47,2023-03-01,69.951,69.951
CA_94118,47,2023-02-01,64.714,64.714
CA_94118,47,2023-01-01,61.766,61.766
CA_249272,47,2023-12-01,47.143,24.593
CA_249272,47,2023-11-01,66.717,56.798
CA_249272,47,2023-10-01,111.92,118.615
CA_249272,47,2023-09-01,139.315,151.738
CA_249272,47,2023-08-01,175.135,217.227
CA_249272,47,2023-07-01,235.138,240.176
CA_249272,47,2023-06-01,181.892,181.892
CA_249272,47,2023-05-01,165.481,165.481
CA_249272,47,2023-04-01,124.503,124.503
CA_249272,47,2023-03-01,73.08,73.08
CA_249272,47,2023-02-01,51.965,51.965
CA_249272,47,2023-01-01,35.908,35.908
CA_99220,47,2023-12-01,74.825,53.308
CA_99220,47,2023-11-01,94.312,89.024
CA_99220,47,2023-10-01,113.674,114.333
CA_99220,47,2023-09-01,119.59,153.123
CA_99220,47,2023-08-01,163.294,188.34
CA_99220,47,2023-07-01,199.12,190.767
CA_99220,47,2023-06-01,118.821,118.821
CA_99220,47,2023-05-01,117.65,117.65
CA_99220,47,2023-04-01,116.564,116.564
CA_99220,47,2023-03-01,71.244,71.244
CA_99220,47,2023-02-01,66.067,66.067
CA_99220,47,2023-01-01,60.601,60.601
CA_261291,47,2023-12-01,40.424,22.241
CA_261291,47,2023-11-01,57.135,49.141
CA_261291,47,2023-10-01,105.911,113.24
CA_261291,47,2023-09-01,141.226,151.262
CA_261291,47,2023-08-01,177.482,216.814
CA_261291,47,2023-07-01,233.307,235.247
CA_261291,47,2023-06-01,181.053,181.053
CA_261291,47,2023-05-01,165.623,165.623
CA_261291,47,2023-04-01,123.834,123.834
CA_261291,47,2023-03-01,66.246,66.246
CA_261291,47,2023-02-01,45.262,45.262
CA_261291,47,2023-01-01,31.441,31.441
CA_99201,61,2023-12-01,78.344,57.146
CA_99201,61,2023-11-01,96.01,90.73
CA_99201,61,2023-10-01,110.379,109.817
CA_99201,61,2023-09-01,107.637,141.118
CA_99201,61,2023-08-01,146.489,170.305
CA_99201,61,2023-07-01,182.413,171.029
CA_99201,61,2023-06-01,110.639,110.639
CA_99201,61,2023-05-01,106.66,106.66
CA_99201,61,2023-04-01,110.126,110.126
CA_99201,61,2023-03-01,66.478,66.478
CA_99201,61,2023-02-01,62.219,62.219
CA_99201,61,2023-01-01,63.746,63.746
CA_283420,61,2023-12-01,33.615,24.481
CA_283420,61,2023-11-01,43.17,37.221
CA_283420,61,2023-10-01,84.395,101.258
CA_283420,61,2023-09-01,122.814,144.252
CA_283420,61,2023-08-01,169.756,191.858
CA_283420,61,2023-07-01,220.25,212.982
CA_283420,61,2023-06-01,160.019,160.019
CA_283420,61,2023-05-01,146.752,146.752
CA_283420,61,2023-04-01,110.578,110.578
CA_283420,61,2023-03-01,61.385,61.385
CA_283420,61,2023-02-01,39.207,39.207
CA_283420,61,2023-01-01,31.15,31.15
CA_260826,61,2023-12-01,38.776,22.832
CA_260826,61,2023-11-01,53.982,47.717
CA_260826,61,2023-10-01,102.65,111.084
CA_260826,61,2023-09-01,138.813,149.654
CA_260826,61,2023-08-01,175.151,210.845
CA_260826,61,2023-07-01,229.883,230.933
CA_260826,61,2023-06-01,177.113,177.113
CA_260826,61,2023-05-01,161.176,161.176
CA_260826,61,2023-04-01,120.463,120.463
CA_260826,61,2023-03-01,66.509,66.509
CA_260826,61,2023-02-01,45.02,45.02
CA_260826,61,2023-01-01,31.027,31.027
CA_229991,72,2023-12-01,50.923,34.906
CA_229991,72,2023-11-01,67.09,63.656
CA_229991,72,2023-10-01,82.877,72.829
CA_229991,72,2023-09-01,72.838,90.771
CA_229991,72,2023-08-01,101.959,112.979
CA_229991,72,2023-07-01,114.028,103.018
CA_229991,72,2023-06-01,88.808,88.808
CA_229991,72,2023-05-01,83.791,83.791
CA_229991,72,2023-04-01,84.828,84.828
CA_229991,72,2023-03-01,54.315,54.315
CA_229991,72,2023-02-01,46.169,46.169
CA_229991,72,2023-01-01,43.161,43.161
CA_231117,72,2023-12-01,77.923,57.397
CA_231117,72,2023-11-01,95.023,89.563
CA_231117,72,2023-10-01,112.502,109.351
CA_231117,72,2023-09-01,110.926,142.296
CA_231117,72,2023-08-01,147.294,165.781
CA_231117,72,2023-07-01,182.06,168.905
CA_231117,72,2023-06-01,118.422,118.422
CA_231117,72,2023-05-01,111.685,111.685
CA_231117,72,2023-04-01,107.795,107.795
CA_231117,72,2023-03-01,70.484,70.484
CA_231117,72,2023-02-01,65.277,65.277
CA_231117,72,2023-01-01,66.985,66.985
CA_245311,72,2023-12-01,34.881,26.603
CA_245311,72,2023-11-01,45.094,40.284
CA_245311,72,2023-10-01,87.887,105.665
CA_245311,72,2023-09-01,127.253,147.573
CA_245311,72,2023-08-01,171.611,195.203
CA_245311,72,2023-07-01,221.622,215.317
CA_245311,72,2023-06-01,164.043,164.043
CA_245311,72,2023-05-01,150.243,150.243
CA_245311,72,2023-04-01,114.457,114.457
CA_245311,72,2023-03-01,63.223,63.223
CA_245311,72,2023-02-01,41.45,41.45
CA_245311,72,2023-01-01,34.313,34.313
CA_245541,72,2023-12-01,34.593,25.167
CA_245541,72,2023-11-01,44.703,40.466
CA_245541,72,2023-10-01,85.047,102.522
CA_245541,72,2023-09-01,124.088,143.039
CA_245541,72,2023-08-01,167.814,195.355
CA_245541,72,2023-07-01,218.292,215.694
CA_245541,72,2023-06-01,159.106,159.106
CA_245541,72,2023-05-01,145.454,145.454
CA_245541,72,2023-04-01,108.401,108.401
CA_245541,72,2023-03-01,63.261,63.261
CA_245541,72,2023-02-01,41.355,41.355
CA_245541,72,2023-01-01,32.455,32.455
CA_250091,72,2023-12-01,49.242,32.989
CA_250091,72,2023-11-01,68.17,63.436
CA_250091,72,2023-10-01,113.062,113.313
CA_250091,72,2023-09-01,139.502,145.738
CA_250091,72,2023-08-01,176.246,207.333
CA_250091,72,2023-07-01,229.216,232.954
CA_250091,72,2023-06-01,182.344,182.344
CA_250091,72,2023-05-01,167.504,167.504
CA_250091,72,2023-04-01,125.386,125.386
CA_250091,72,2023-03-01,79.051,79.051
CA_250091,72,2023-02-01,57.142,57.142
CA_250091,72,2023-01-01,44.689,44.689
CA_259153,72,2023-12-01,45.536,26.251
CA_259153,72,2023-11-01,67.916,58.993
CA_259153,72,2023-10-01,118.449,116.763
CA_259153,72,2023-09-01,143.509,152.536
CA_259153,72,2023-08-01,179.13,220.264
CA_259153,72,2023-07-01,239.431,240.508
CA_259153,72,2023-06-01,191.267,191.267
CA_259153,72,2023-05-01,169.273,169.273
CA_259153,72,2023-04-01,122.645,122.645
CA_259153,72,2023-03-01,74.032,74.032
CA_259153,72,2023-02-01,53.149,53.149
CA_259153,72,2023-01-01,38.205,38.205
CA_278176,72,2023-12-01,30.292,21.902
CA_278176,72,2023-11-01,41.119,34.39
CA_278176,72,2023-10-01,82.009,98.657
CA_278176,72,2023-09-01,120.063,142.293
CA_278176,72,2023-08-01,165.955,187.784
CA_278176,72,2023-07-01,216.484,208.762
CA_278176,72,2023-06-01,157.76,157.76
CA_278176,72,2023-05-01,144.201,144.201
CA_278176,72,2023-04-01,107.985,107.985
CA_278176,72,2023-03-01,58.101,58.101
CA_278176,72,2023-02-01,35.618,35.618
CA_278176,72,2023-01-01,29.135,29.135
CA_278205,72,2023-12-01,34.881,26.603
CA_278205,72,2023-11-01,45.094,40.284
CA_278205,72,2023-10-01,87.887,105.665
CA_278205,72,2023-09-01,127.253,147.573
CA_278205,72,2023-08-01,171.611,195.203
CA_278205,72,2023-07-01,221.622,215.317
CA_278205,72,2023-06-01,164.043,164.043
CA_278205,72,2023-05-01,150.243,150.243
CA_278205,72,2023-04-01,114.457,114.457
CA_278205,72,2023-03-01,63.223,63.223
CA_278205,72,2023-02-01,41.45,41.45
CA_278205,72,2023-01-01,34.313,34.313
CA_285559,72,2023-12-01,35.74,24.941
CA_285559,72,2023-11-01,46.963,42.52
CA_285559,72,2023-10-01,90.232,105.841
CA_285559,72,2023-09-01,132.283,147.017
CA_285559,72,2023-08-01,172.827,202.141
CA_285559,72,2023-07-01,225.885,222.963
CA_285559,72,2023-06-01,164.647,164.647
CA_285559,72,2023-05-01,152.622,152.622
CA_285559,72,2023-04-01,114.776,114.776
CA_285559,72,2023-03-01,65.931,65.931
CA_285559,72,2023-02-01,42.9,42.9
CA_285559,72,2023-01-01,32.61,32.61
CA_320038,72,2023-12-01,33.615,24.481
CA_320038,72,2023-11-01,43.17,37.221
CA_320038,72,2023-10-01,84.395,101.258
CA_320038,72,2023-09-01,122.814,144.252
CA_320038,72,2023-08-01,169.756,191.858
CA_320038,72,2023-07-01,220.25,212.982
CA_320038,72,2023-06-01,160.019,160.019
CA_320038,72,2023-05-01,146.752,146.752
CA_320038,72,2023-04-01,110.578,110.578
CA_320038,72,2023-03-01,61.385,61.385
CA_320038,72,2023-02-01,39.207,39.207
CA_320038,72,2023-01-01,31.15,31.15
CA_257116,75,2023-12-01,39.94,23.306
