,forecasting_date,crop,field_id,mae,rmse,corr,bias,skill_score,variable
36029,2024-04-22,47,CA_244653,0.2,0.47,0.1,0.12,-1.0,ETo
36030,2024-04-22,47,CA_244673,0.21,0.48,0.16,0.17,-1.0,ETo
36031,2024-04-22,47,CA_244686,0.23,0.55,0.11,0.15,-1.0,ETo
36032,2024-04-22,47,CA_244748,0.23,0.55,0.11,0.15,-1.0,ETo
36033,2024-04-22,47,CA_244751,0.32,0.73,0.14,0.25,-0.9,ETo
36034,2024-04-22,47,CA_244758,0.22,0.49,0.24,0.2,-1.0,ETo
36035,2024-04-22,47,CA_244760,0.2,0.47,0.1,0.12,-1.0,ETo
36036,2024-04-22,47,CA_244773,0.27,0.59,0.04,0.2,-1.0,ETo
36037,2024-04-22,47,CA_244845,0.21,0.48,0.16,0.17,-1.0,ETo
36038,2024-04-22,47,CA_244849,0.24,0.57,0.12,0.16,-1.0,ETo
36039,2024-04-22,47,CA_244870,0.2,0.47,0.1,0.12,-1.0,ETo
36040,2024-04-22,47,CA_244884,0.28,0.65,0.12,0.2,-1.0,ETo
36041,2024-04-22,47,CA_244909,0.24,0.57,0.12,0.16,-1.0,ETo
36042,2024-04-22,47,CA_244928,0.27,0.59,0.04,0.2,-1.0,ETo
36043,2024-04-22,47,CA_244948,0.24,0.57,0.12,0.16,-1.0,ETo
36044,2024-04-22,47,CA_244963,0.22,0.49,0.24,0.2,-1.0,ETo
36045,2024-04-22,47,CA_244988,0.28,0.65,0.12,0.2,-1.0,ETo
36046,2024-04-22,47,CA_245023,0.23,0.55,0.11,0.15,-1.0,ETo
36047,2024-04-22,47,CA_245053,0.24,0.57,0.12,0.16,-1.0,ETo
36048,2024-04-22,47,CA_245078,0.21,0.48,0.16,0.17,-1.0,ETo
36049,2024-04-22,47,CA_245112,0.2,0.47,0.1,0.12,-1.0,ETo
36050,2024-04-22,47,CA_245184,0.24,0.57,0.12,0.16,-1.0,ETo
36051,2024-04-22,47,CA_245193,0.24,0.57,0.12,0.16,-1.0,ETo
36052,2024-04-22,47,CA_245281,0.24,0.57,0.12,0.16,-1.0,ETo
36053,2024-04-22,47,CA_245291,0.24,0.57,0.12,0.16,-1.0,ETo
36054,2024-04-22,47,CA_245292,0.21,0.48,0.16,0.17,-1.0,ETo
36055,2024-04-22,47,CA_245296,0.24,0.57,0.12,0.16,-1.0,ETo
36056,2024-04-22,47,CA_245297,0.27,0.59,0.04,0.2,-1.0,ETo
36057,2024-04-22,47,CA_245314,0.23,0.55,0.11,0.15,-1.0,ETo
36058,2024-04-22,47,CA_245345,0.2,0.49,0.16,0.13,-1.0,ETo
36059,2024-04-22,47,CA_245432,0.21,0.48,0.16,0.17,-1.0,ETo
36060,2024-04-22,47,CA_245450,0.2,0.48,0.39,0.13,-1.0,ETo
36061,2024-04-22,47,CA_245467,0.28,0.65,0.12,0.2,-1.0,ETo
36062,2024-04-22,47,CA_245526,0.23,0.55,0.11,0.15,-1.0,ETo
36063,2024-04-22,47,CA_245529,0.2,0.5,0.12,0.11,-1.0,ETo
36064,2024-04-22,47,CA_245547,0.2,0.49,0.16,0.13,-1.0,ETo
36065,2024-04-22,47,CA_245553,0.23,0.55,0.11,0.15,-1.0,ETo
36066,2024-04-22,47,CA_245558,0.23,0.55,0.11,0.15,-1.0,ETo
36067,2024-04-22,47,CA_245568,0.21,0.48,0.16,0.17,-1.0,ETo
36068,2024-04-22,47,CA_245588,0.2,0.49,0.16,0.13,-1.0,ETo
36069,2024-04-22,47,CA_245621,0.24,0.57,0.12,0.16,-1.0,ETo
36070,2024-04-22,47,CA_245661,0.21,0.48,0.16,0.17,-1.0,ETo
36071,2024-04-22,47,CA_245680,0.23,0.55,0.11,0.15,-1.0,ETo
36072,2024-04-22,47,CA_245684,0.2,0.47,0.1,0.12,-1.0,ETo
36073,2024-04-22,47,CA_245691,0.24,0.57,0.12,0.16,-1.0,ETo
36074,2024-04-22,47,CA_245696,0.23,0.55,0.11,0.15,-1.0,ETo
36075,2024-04-22,47,CA_245708,0.42,0.87,0.1,0.34,-0.76,ETo
36076,2024-04-22,47,CA_245730,0.28,0.65,0.12,0.2,-1.0,ETo
36077,2024-04-22,47,CA_245736,0.32,0.73,0.14,0.25,-0.9,ETo
36078,2024-04-22,47,CA_245782,0.28,0.65,0.12,0.2,-1.0,ETo
36079,2024-04-22,47,CA_245801,0.2,0.48,0.39,0.13,-1.0,ETo
36080,2024-04-22,47,CA_245818,0.24,0.57,0.12,0.16,-1.0,ETo
36081,2024-04-22,47,CA_245835,0.32,0.73,0.14,0.25,-0.9,ETo
36082,2024-04-22,47,CA_245848,0.21,0.48,0.16,0.17,-1.0,ETo
36083,2024-04-22,47,CA_245850,0.24,0.57,0.12,0.16,-1.0,ETo
36084,2024-04-22,47,CA_245882,0.23,0.55,0.11,0.15,-1.0,ETo
36085,2024-04-22,47,CA_245905,0.21,0.54,0.12,0.1,-1.0,ETo
36086,2024-04-22,47,CA_245928,0.26,0.63,0.13,0.18,-1.0,ETo
36087,2024-04-22,47,CA_246046,0.26,0.63,0.13,0.18,-1.0,ETo
36088,2024-04-22,47,CA_246087,0.25,0.64,0.06,0.09,-1.0,ETo
36089,2024-04-22,47,CA_246227,0.25,0.64,0.06,0.09,-1.0,ETo
36090,2024-04-22,47,CA_246318,0.25,0.64,0.06,0.18,-1.0,ETo
36091,2024-04-22,47,CA_246341,0.23,0.58,0.02,0.14,-1.0,ETo
36092,2024-04-22,47,CA_246436,0.25,0.63,0.08,0.16,-1.0,ETo
36093,2024-04-22,47,CA_246532,0.27,0.69,0.11,0.13,-1.0,ETo
36094,2024-04-22,47,CA_246587,0.25,0.64,0.03,0.06,-1.0,ETo
36095,2024-04-22,47,CA_246614,0.25,0.64,0.05,0.11,-1.0,ETo
36096,2024-04-22,47,CA_246665,0.26,0.67,0.03,0.09,-1.0,ETo
36097,2024-04-22,47,CA_246801,0.21,0.54,0.11,0.08,-1.0,ETo
36098,2024-04-22,47,CA_246861,0.2,0.52,0.17,0.08,-1.0,ETo
36099,2024-04-22,47,CA_246928,0.22,0.54,0.14,0.11,-1.0,ETo
36100,2024-04-22,47,CA_246965,0.2,0.52,0.17,0.08,-1.0,ETo
36101,2024-04-22,47,CA_246992,0.23,0.59,0.22,0.14,-1.0,ETo
36102,2024-04-22,47,CA_247012,0.26,0.66,0.07,0.15,-1.0,ETo
36103,2024-04-22,47,CA_247066,0.25,0.64,0.03,0.06,-1.0,ETo
36104,2024-04-22,47,CA_247155,0.24,0.61,0.1,0.13,-1.0,ETo
36105,2024-04-22,47,CA_247159,0.21,0.54,0.12,0.11,-1.0,ETo
36106,2024-04-22,47,CA_247211,0.25,0.64,0.06,0.09,-1.0,ETo
36107,2024-04-22,47,CA_247235,0.3,0.74,0.4,-0.02,-1.0,ETo
36108,2024-04-22,47,CA_247299,0.26,0.68,0.48,0.11,-1.0,ETo
36109,2024-04-22,47,CA_247304,0.21,0.54,0.12,0.11,-1.0,ETo
36110,2024-04-22,47,CA_247318,0.29,0.73,0.06,0.2,-1.0,ETo
36111,2024-04-22,47,CA_247350,0.22,0.57,0.08,0.06,-1.0,ETo
36112,2024-04-22,47,CA_247369,0.2,0.52,0.17,0.08,-1.0,ETo
36113,2024-04-22,47,CA_247395,0.24,0.66,0.54,0.06,-1.0,ETo
36114,2024-04-22,47,CA_247400,0.25,0.64,0.06,0.09,-1.0,ETo
36115,2024-04-22,47,CA_247439,0.2,0.59,0.52,0.05,-1.0,ETo
36116,2024-04-22,47,CA_247454,0.21,0.54,0.11,0.08,-1.0,ETo
36117,2024-04-22,47,CA_247470,0.24,0.61,0.07,0.16,-1.0,ETo
36118,2024-04-22,47,CA_247476,0.27,0.69,0.11,0.13,-1.0,ETo
36119,2024-04-22,47,CA_247491,0.21,0.54,0.12,0.11,-1.0,ETo
36120,2024-04-22,47,CA_247535,0.26,0.67,0.03,0.09,-1.0,ETo
36121,2024-04-22,47,CA_247537,0.27,0.71,0.38,0.13,-1.0,ETo
36122,2024-04-22,47,CA_247552,0.22,0.57,0.11,0.13,-1.0,ETo
36123,2024-04-22,47,CA_247629,0.21,0.54,0.12,0.1,-1.0,ETo
36124,2024-04-22,47,CA_247653,0.28,0.68,0.06,0.17,-1.0,ETo
36125,2024-04-22,47,CA_247691,0.25,0.63,0.08,0.16,-1.0,ETo
36126,2024-04-22,47,CA_247832,0.25,0.63,0.08,0.16,-1.0,ETo
36127,2024-04-22,47,CA_247878,0.27,0.65,0.12,0.18,-1.0,ETo
36128,2024-04-22,47,CA_247903,0.22,0.54,0.14,0.11,-1.0,ETo
36129,2024-04-22,47,CA_248006,0.25,0.63,0.04,0.16,-1.0,ETo
36130,2024-04-22,47,CA_248083,0.23,0.58,0.02,0.14,-1.0,ETo
36131,2024-04-22,47,CA_248084,0.26,0.65,0.02,0.14,-1.0,ETo
36132,2024-04-22,47,CA_248128,0.26,0.67,0.04,0.07,-1.0,ETo
36133,2024-04-22,47,CA_248208,0.25,0.64,0.03,0.06,-1.0,ETo
36134,2024-04-22,47,CA_248302,0.23,0.59,0.06,0.03,-1.0,ETo
36135,2024-04-22,47,CA_248380,0.24,0.61,0.07,0.16,-1.0,ETo
36136,2024-04-22,47,CA_248446,0.24,0.62,0.06,0.14,-1.0,ETo
36137,2024-04-22,47,CA_248451,0.26,0.67,0.03,0.09,-1.0,ETo
36138,2024-04-22,47,CA_248468,0.23,0.62,0.57,0.06,-0.98,ETo
36139,2024-04-22,47,CA_248482,0.25,0.64,0.06,0.09,-1.0,ETo
36140,2024-04-22,47,CA_248484,0.2,0.5,0.12,0.11,-1.0,ETo
36141,2024-04-22,47,CA_248505,0.29,0.73,0.06,0.2,-1.0,ETo
36142,2024-04-22,47,CA_248642,0.25,0.64,0.03,0.06,-1.0,ETo
36143,2024-04-22,47,CA_248663,0.21,0.54,0.12,0.11,-1.0,ETo
36144,2024-04-22,47,CA_248689,0.23,0.6,0.07,0.07,-1.0,ETo
36145,2024-04-22,47,CA_248737,0.26,0.69,0.49,0.12,-1.0,ETo
36146,2024-04-22,47,CA_248799,0.26,0.63,0.13,0.18,-1.0,ETo
36147,2024-04-22,47,CA_248858,0.25,0.63,0.04,0.16,-1.0,ETo
36148,2024-04-22,47,CA_248880,0.25,0.63,0.04,0.16,-1.0,ETo
36149,2024-04-22,47,CA_248889,0.22,0.56,0.06,0.11,-1.0,ETo
36150,2024-04-22,47,CA_248967,0.29,0.72,0.13,0.17,-1.0,ETo
36151,2024-04-22,47,CA_249008,0.2,0.52,0.17,0.08,-1.0,ETo
36152,2024-04-22,47,CA_249083,0.25,0.64,0.03,0.06,-1.0,ETo
36153,2024-04-22,47,CA_249122,0.26,0.67,0.04,0.07,-1.0,ETo
36154,2024-04-22,47,CA_249166,0.26,0.69,0.49,0.12,-1.0,ETo
36155,2024-04-22,47,CA_249203,0.27,0.69,0.11,0.13,-1.0,ETo
36156,2024-04-22,47,CA_249248,0.22,0.56,0.12,0.11,-1.0,ETo
36157,2024-04-22,47,CA_249254,0.29,0.73,0.06,0.2,-1.0,ETo
36158,2024-04-22,47,CA_249291,0.28,0.68,0.06,0.17,-1.0,ETo
36159,2024-04-22,47,CA_249296,0.25,0.63,0.04,0.16,-1.0,ETo
36160,2024-04-22,47,CA_249407,0.23,0.6,0.07,0.07,-1.0,ETo
36161,2024-04-22,47,CA_249414,0.24,0.62,0.06,0.14,-1.0,ETo
36162,2024-04-22,47,CA_249531,0.26,0.7,0.43,0.12,-1.0,ETo
36163,2024-04-22,47,CA_249545,0.31,0.76,0.13,0.22,-1.0,ETo
36164,2024-04-22,47,CA_249576,0.22,0.56,0.12,0.11,-1.0,ETo
36165,2024-04-22,47,CA_249774,0.22,0.56,0.12,0.11,-1.0,ETo
36166,2024-04-22,47,CA_249796,0.25,0.63,0.04,0.16,-1.0,ETo
36167,2024-04-22,47,CA_249846,0.25,0.64,0.03,0.06,-1.0,ETo
36168,2024-04-22,47,CA_249858,0.25,0.63,0.08,0.16,-1.0,ETo
36169,2024-04-22,47,CA_249863,0.26,0.65,0.02,0.14,-1.0,ETo
36170,2024-04-22,47,CA_249875,0.21,0.6,0.51,0.06,-1.0,ETo
36171,2024-04-22,47,CA_249898,0.26,0.63,0.13,0.18,-1.0,ETo
36172,2024-04-22,47,CA_249988,0.21,0.54,0.12,0.11,-1.0,ETo
36173,2024-04-22,47,CA_249989,0.26,0.67,0.03,0.09,-1.0,ETo
36174,2024-04-22,47,CA_249997,0.29,0.73,0.06,0.2,-1.0,ETo
36175,2024-04-22,47,CA_250143,0.22,0.57,0.11,0.13,-1.0,ETo
36176,2024-04-22,47,CA_250155,0.24,0.63,0.45,0.06,-1.0,ETo
36177,2024-04-22,47,CA_250182,0.21,0.54,0.12,0.11,-1.0,ETo
36178,2024-04-22,47,CA_250186,0.25,0.64,0.05,0.11,-1.0,ETo
36179,2024-04-22,47,CA_250208,0.21,0.54,0.12,0.11,-1.0,ETo
36180,2024-04-22,47,CA_250221,0.29,0.73,0.06,0.2,-1.0,ETo
36181,2024-04-22,47,CA_250318,0.27,0.65,0.12,0.18,-1.0,ETo
36182,2024-04-22,47,CA_250324,0.2,0.5,0.12,0.11,-1.0,ETo
36183,2024-04-22,47,CA_250328,0.27,0.65,0.12,0.18,-1.0,ETo
36184,2024-04-22,47,CA_250355,0.28,0.68,0.06,0.17,-1.0,ETo
36185,2024-04-22,47,CA_250388,0.25,0.64,0.05,0.11,-1.0,ETo
36186,2024-04-22,47,CA_250502,0.2,0.5,0.12,0.11,-1.0,ETo
36187,2024-04-22,47,CA_250527,0.23,0.6,0.07,0.07,-1.0,ETo
36188,2024-04-22,47,CA_250543,0.26,0.63,0.13,0.18,-1.0,ETo
36189,2024-04-22,47,CA_250606,0.23,0.58,0.02,0.14,-1.0,ETo
36190,2024-04-22,47,CA_250673,0.27,0.71,0.38,0.13,-1.0,ETo
36191,2024-04-22,47,CA_250696,0.26,0.63,0.13,0.18,-1.0,ETo
36192,2024-04-22,47,CA_250757,0.24,0.61,0.1,0.13,-1.0,ETo
36193,2024-04-22,47,CA_250774,0.21,0.54,0.11,0.08,-1.0,ETo
36194,2024-04-22,47,CA_250803,0.22,0.56,0.12,0.11,-1.0,ETo
36195,2024-04-22,47,CA_250863,0.25,0.64,0.06,0.18,-1.0,ETo
36196,2024-04-22,47,CA_250898,0.24,0.61,0.07,0.16,-1.0,ETo
36197,2024-04-22,47,CA_250919,0.23,0.6,0.07,0.07,-1.0,ETo
36198,2024-04-22,47,CA_250938,0.23,0.59,0.06,0.03,-1.0,ETo
36199,2024-04-22,47,CA_251003,0.2,0.58,0.58,0.01,-0.99,ETo
36200,2024-04-22,47,CA_251092,0.25,0.64,0.06,0.09,-1.0,ETo
36201,2024-04-22,47,CA_251118,0.26,0.63,0.13,0.18,-1.0,ETo
36202,2024-04-22,47,CA_251129,0.25,0.64,0.06,0.18,-1.0,ETo
36203,2024-04-22,47,CA_251134,0.23,0.58,0.02,0.14,-1.0,ETo
36204,2024-04-22,47,CA_251179,0.37,0.82,0.2,0.31,-0.81,ETo
36205,2024-04-22,47,CA_251191,0.22,0.54,0.14,0.11,-1.0,ETo
36206,2024-04-22,47,CA_251304,0.27,0.71,0.38,0.13,-1.0,ETo
36207,2024-04-22,47,CA_251336,0.37,0.82,0.2,0.31,-0.81,ETo
36208,2024-04-22,47,CA_251339,0.26,0.67,0.04,0.07,-1.0,ETo
36209,2024-04-22,47,CA_251382,0.23,0.6,0.07,0.07,-1.0,ETo
36210,2024-04-22,47,CA_251384,0.22,0.56,0.12,0.11,-1.0,ETo
36211,2024-04-22,47,CA_251400,0.26,0.63,0.13,0.18,-1.0,ETo
36212,2024-04-22,47,CA_251411,0.27,0.69,0.11,0.13,-1.0,ETo
36213,2024-04-22,47,CA_251450,0.22,0.56,0.12,0.11,-1.0,ETo
36214,2024-04-22,47,CA_251476,0.27,0.65,0.12,0.18,-1.0,ETo
36215,2024-04-22,47,CA_251480,0.26,0.67,0.04,0.07,-1.0,ETo
36216,2024-04-22,47,CA_251481,0.25,0.63,0.04,0.16,-1.0,ETo
36217,2024-04-22,47,CA_251524,0.21,0.54,0.11,0.08,-1.0,ETo
36218,2024-04-22,47,CA_251529,0.25,0.63,0.04,0.16,-1.0,ETo
36219,2024-04-22,47,CA_251576,0.25,0.64,0.06,0.18,-1.0,ETo
36220,2024-04-22,47,CA_251578,0.22,0.57,0.11,0.13,-1.0,ETo
36221,2024-04-22,47,CA_251610,0.21,0.54,0.12,0.11,-1.0,ETo
36222,2024-04-22,47,CA_251678,0.26,0.63,0.13,0.18,-1.0,ETo
36223,2024-04-22,47,CA_251688,0.25,0.63,0.04,0.16,-1.0,ETo
36224,2024-04-22,47,CA_251701,0.29,0.73,0.06,0.2,-1.0,ETo
36225,2024-04-22,47,CA_251743,0.22,0.56,0.12,0.11,-1.0,ETo
36226,2024-04-22,47,CA_251752,0.25,0.64,0.06,0.18,-1.0,ETo
36227,2024-04-22,47,CA_251802,0.29,0.72,0.13,0.17,-1.0,ETo
36228,2024-04-22,47,CA_251803,0.26,0.67,0.04,0.07,-1.0,ETo
36229,2024-04-22,47,CA_251806,0.27,0.71,0.38,0.13,-1.0,ETo
36230,2024-04-22,47,CA_251816,0.22,0.56,0.06,0.11,-1.0,ETo
36231,2024-04-22,47,CA_251820,0.21,0.54,0.11,0.08,-1.0,ETo
36232,2024-04-22,47,CA_251827,0.21,0.54,0.12,0.11,-1.0,ETo
36233,2024-04-22,47,CA_251864,0.25,0.64,0.03,0.06,-1.0,ETo
36234,2024-04-22,47,CA_251888,0.26,0.65,0.02,0.14,-1.0,ETo
36235,2024-04-22,47,CA_251912,0.25,0.63,0.08,0.16,-1.0,ETo
36236,2024-04-22,47,CA_251928,0.22,0.56,0.12,0.11,-1.0,ETo
36237,2024-04-22,47,CA_251986,0.2,0.5,0.12,0.11,-1.0,ETo
36238,2024-04-22,47,CA_252007,0.22,0.54,0.14,0.11,-1.0,ETo
36239,2024-04-22,47,CA_252031,0.27,0.65,0.12,0.18,-1.0,ETo
36240,2024-04-22,47,CA_252046,0.23,0.57,0.04,0.13,-1.0,ETo
36241,2024-04-22,47,CA_252118,0.26,0.69,0.49,0.12,-1.0,ETo
36242,2024-04-22,47,CA_252183,0.2,0.47,0.1,0.12,-1.0,ETo
36243,2024-04-22,47,CA_252196,0.2,0.47,0.1,0.12,-1.0,ETo
36244,2024-04-22,47,CA_252203,0.2,0.47,0.1,0.12,-1.0,ETo
36245,2024-04-22,47,CA_252230,0.23,0.55,0.11,0.15,-1.0,ETo
36246,2024-04-22,47,CA_252232,0.28,0.65,0.12,0.2,-1.0,ETo
36247,2024-04-22,47,CA_252254,0.28,0.65,0.12,0.2,-1.0,ETo
36248,2024-04-22,47,CA_252296,0.2,0.5,0.12,0.11,-1.0,ETo
36249,2024-04-22,47,CA_252301,0.22,0.54,0.14,0.11,-1.0,ETo
36250,2024-04-22,47,CA_252322,0.22,0.57,0.11,0.13,-1.0,ETo
36251,2024-04-22,47,CA_252334,0.22,0.57,0.11,0.13,-1.0,ETo
36252,2024-04-22,47,CA_252359,0.24,0.61,0.1,0.13,-1.0,ETo
36253,2024-04-22,47,CA_252374,0.25,0.63,0.08,0.16,-1.0,ETo
36254,2024-04-22,47,CA_252397,0.25,0.63,0.04,0.16,-1.0,ETo
36255,2024-04-22,47,CA_252400,0.25,0.64,0.06,0.18,-1.0,ETo
36256,2024-04-22,47,CA_252417,0.25,0.64,0.06,0.18,-1.0,ETo
36257,2024-04-22,47,CA_252439,0.24,0.6,0.2,0.16,-1.0,ETo
36258,2024-04-22,47,CA_252444,0.24,0.61,0.07,0.16,-1.0,ETo
36259,2024-04-22,47,CA_252479,0.25,0.64,0.06,0.09,-1.0,ETo
36260,2024-04-22,47,CA_252486,0.22,0.57,0.08,0.06,-1.0,ETo
36261,2024-04-22,47,CA_252530,0.26,0.67,0.04,0.07,-1.0,ETo
36262,2024-04-22,47,CA_252534,0.27,0.69,0.11,0.13,-1.0,ETo
36263,2024-04-22,47,CA_252538,0.25,0.65,0.12,0.06,-1.0,ETo
36264,2024-04-22,47,CA_252549,0.28,0.72,0.32,0.16,-1.0,ETo
36265,2024-04-22,47,CA_252567,0.27,0.7,0.28,0.12,-1.0,ETo
36266,2024-04-22,47,CA_252577,0.27,0.71,0.38,0.13,-1.0,ETo
36267,2024-04-22,47,CA_252618,0.28,0.65,0.12,0.2,-1.0,ETo
36268,2024-04-22,47,CA_252621,0.28,0.65,0.12,0.2,-1.0,ETo
36269,2024-04-22,47,CA_252626,0.23,0.55,0.11,0.15,-1.0,ETo
36270,2024-04-22,47,CA_252645,0.2,0.5,0.12,0.11,-1.0,ETo
36271,2024-04-22,47,CA_252652,0.22,0.54,0.14,0.11,-1.0,ETo
36272,2024-04-22,47,CA_252657,0.22,0.54,0.14,0.11,-1.0,ETo
36273,2024-04-22,47,CA_252701,0.23,0.55,0.11,0.15,-1.0,ETo
36274,2024-04-22,47,CA_252716,0.26,0.68,0.38,0.15,-1.0,ETo
36275,2024-04-22,47,CA_252720,0.22,0.57,0.11,0.13,-1.0,ETo
36276,2024-04-22,47,CA_252751,0.22,0.56,0.12,0.11,-1.0,ETo
36277,2024-04-22,47,CA_252753,0.25,0.63,0.08,0.16,-1.0,ETo
36278,2024-04-22,47,CA_252754,0.22,0.56,0.12,0.11,-1.0,ETo
36279,2024-04-22,47,CA_252774,0.25,0.63,0.04,0.16,-1.0,ETo
36280,2024-04-22,47,CA_252809,0.25,0.64,0.06,0.18,-1.0,ETo
36281,2024-04-22,47,CA_252861,0.23,0.59,0.06,0.03,-1.0,ETo
36282,2024-04-22,47,CA_252874,0.25,0.66,0.24,0.11,-1.0,ETo
36283,2024-04-22,47,CA_252887,0.25,0.65,0.12,0.06,-1.0,ETo
36284,2024-04-22,47,CA_252904,0.26,0.7,0.43,0.12,-1.0,ETo
36285,2024-04-22,47,CA_252913,0.22,0.6,0.53,0.03,-1.0,ETo
36286,2024-04-22,47,CA_252973,0.27,0.65,0.12,0.18,-1.0,ETo
36287,2024-04-22,47,CA_253002,0.22,0.52,0.49,0.13,-1.0,ETo
36288,2024-04-22,47,CA_253025,0.2,0.39,-0.0,0.19,-1.0,ETo
36289,2024-04-22,47,CA_253072,0.22,0.48,0.16,0.18,-1.0,ETo
36290,2024-04-22,47,CA_253080,0.26,0.54,0.05,0.22,-1.0,ETo
36291,2024-04-22,47,CA_253113,0.2,0.38,0.05,0.19,-1.0,ETo
36292,2024-04-22,47,CA_253132,0.23,0.47,0.07,0.21,-1.0,ETo
36293,2024-04-22,47,CA_253223,0.2,0.39,-0.0,0.19,-1.0,ETo
36294,2024-04-22,47,CA_253254,0.25,0.47,-0.03,0.23,-1.0,ETo
36295,2024-04-22,47,CA_253275,0.25,0.47,-0.03,0.23,-1.0,ETo
36296,2024-04-22,47,CA_253339,0.28,0.53,-0.16,0.27,-1.0,ETo
36297,2024-04-22,47,CA_253386,0.21,0.44,-0.09,0.15,-1.0,ETo
36298,2024-04-22,47,CA_253399,0.21,0.46,0.15,0.18,-1.0,ETo
36299,2024-04-22,47,CA_253402,0.25,0.48,-0.1,0.23,-1.0,ETo
36300,2024-04-22,47,CA_253417,0.23,0.47,0.07,0.21,-1.0,ETo
36301,2024-04-22,47,CA_253441,0.28,0.55,-0.09,0.26,-1.0,ETo
36302,2024-04-22,47,CA_253496,0.36,0.75,-0.02,0.3,-1.0,ETo
36303,2024-04-22,47,CA_253515,0.27,0.53,-0.15,0.24,-1.0,ETo
36304,2024-04-22,47,CA_253537,0.26,0.54,0.05,0.22,-1.0,ETo
36305,2024-04-22,47,CA_253541,0.22,0.48,0.16,0.18,-1.0,ETo
36306,2024-04-22,47,CA_253544,0.2,0.41,-0.06,0.16,-1.0,ETo
36307,2024-04-22,47,CA_253554,0.28,0.53,-0.16,0.27,-1.0,ETo
36308,2024-04-22,47,CA_253578,0.21,0.46,0.15,0.18,-1.0,ETo
36309,2024-04-22,47,CA_253591,0.22,0.48,0.16,0.18,-1.0,ETo
36310,2024-04-22,47,CA_253596,0.28,0.53,-0.16,0.27,-1.0,ETo
36311,2024-04-22,47,CA_253611,0.2,0.39,-0.0,0.19,-1.0,ETo
36312,2024-04-22,47,CA_253621,0.2,0.38,0.05,0.19,-1.0,ETo
36313,2024-04-22,47,CA_253625,0.25,0.46,-0.23,0.24,-1.0,ETo
36314,2024-04-22,47,CA_253638,0.28,0.53,-0.16,0.27,-1.0,ETo
36315,2024-04-22,47,CA_253662,0.33,0.68,-0.05,0.26,-1.0,ETo
36316,2024-04-22,47,CA_253663,0.23,0.47,0.07,0.21,-1.0,ETo
36317,2024-04-22,47,CA_253711,0.2,0.38,0.05,0.19,-1.0,ETo
36318,2024-04-22,47,CA_253715,0.27,0.53,-0.15,0.24,-1.0,ETo
36319,2024-04-22,47,CA_253717,0.25,0.48,-0.1,0.23,-1.0,ETo
36320,2024-04-22,47,CA_253734,0.25,0.48,-0.1,0.23,-1.0,ETo
36321,2024-04-22,47,CA_253756,0.22,0.43,-0.04,0.2,-1.0,ETo
36322,2024-04-22,47,CA_253764,0.24,0.5,0.01,0.22,-1.0,ETo
36323,2024-04-22,47,CA_253781,0.25,0.46,-0.15,0.24,-1.0,ETo
36324,2024-04-22,47,CA_253799,0.23,0.5,-0.09,0.17,-1.0,ETo
36325,2024-04-22,47,CA_253839,0.28,0.61,-0.03,0.23,-1.0,ETo
36326,2024-04-22,47,CA_253853,0.28,0.53,-0.16,0.27,-1.0,ETo
36327,2024-04-22,47,CA_253873,0.2,0.38,0.1,0.2,-1.0,ETo
36328,2024-04-22,47,CA_253884,0.22,0.49,0.24,0.2,-1.0,ETo
36329,2024-04-22,47,CA_253894,0.25,0.46,-0.15,0.24,-1.0,ETo
36330,2024-04-22,47,CA_254100,0.2,0.41,-0.06,0.16,-1.0,ETo
36331,2024-04-22,47,CA_254144,0.25,0.46,-0.15,0.24,-1.0,ETo
36332,2024-04-22,47,CA_254149,0.26,0.57,-0.09,0.2,-1.0,ETo
36333,2024-04-22,47,CA_254152,0.26,0.5,-0.15,0.25,-1.0,ETo
36334,2024-04-22,47,CA_254227,0.28,0.53,-0.16,0.27,-1.0,ETo
36335,2024-04-22,47,CA_254268,0.33,0.68,-0.05,0.26,-1.0,ETo
36336,2024-04-22,47,CA_254271,0.21,0.46,0.15,0.18,-1.0,ETo
36337,2024-04-22,47,CA_254272,0.25,0.47,-0.03,0.23,-1.0,ETo
36338,2024-04-22,47,CA_254279,0.28,0.61,-0.03,0.23,-1.0,ETo
36339,2024-04-22,47,CA_254360,0.23,0.47,0.07,0.21,-1.0,ETo
36340,2024-04-22,47,CA_254370,0.28,0.61,-0.03,0.23,-1.0,ETo
36341,2024-04-22,47,CA_254377,0.22,0.49,0.24,0.2,-1.0,ETo
36342,2024-04-22,47,CA_254422,0.23,0.47,-0.12,0.18,-1.0,ETo
36343,2024-04-22,47,CA_254432,0.22,0.47,0.23,0.19,-1.0,ETo
36344,2024-04-22,47,CA_254458,0.36,0.75,-0.02,0.3,-1.0,ETo
36345,2024-04-22,47,CA_254498,0.28,0.53,-0.16,0.27,-1.0,ETo
36346,2024-04-22,47,CA_254510,0.26,0.5,-0.15,0.25,-1.0,ETo
36347,2024-04-22,47,CA_254518,0.28,0.53,-0.16,0.27,-1.0,ETo
36348,2024-04-22,47,CA_254519,0.23,0.5,-0.09,0.17,-1.0,ETo
36349,2024-04-22,47,CA_254527,0.26,0.54,0.05,0.22,-1.0,ETo
36350,2024-04-22,47,CA_254551,0.28,0.61,-0.03,0.23,-1.0,ETo
36351,2024-04-22,47,CA_254559,0.2,0.38,0.05,0.19,-1.0,ETo
