forecasting_date,level_1,field_id,crop,mae,rmse,corr,bias,skill_score,variable
2024-09-18,1196,CA_252567,47,0.28,0.55,0.98,0.28,0.77,ETo
2024-09-18,1197,CA_252577,47,0.27,0.52,0.99,0.27,0.79,ETo
2024-09-18,1198,CA_252618,47,0.18,0.34,0.72,0.15,0.88,ETo
2024-09-18,1199,CA_252621,47,0.18,0.34,0.72,0.15,0.88,ETo
2024-09-18,1200,CA_252626,47,0.24,0.47,0.91,0.24,0.74,ETo
2024-09-18,1201,CA_252645,47,0.25,0.46,0.85,0.25,0.75,ETo
2024-09-18,1202,CA_252652,47,0.18,0.35,0.84,0.18,0.86,ETo
2024-09-18,1203,CA_252657,47,0.18,0.36,0.86,0.18,0.86,ETo
2024-09-18,1204,CA_252701,47,0.18,0.37,0.78,0.18,0.83,ETo
2024-09-18,1205,CA_252702,122,0.19,0.39,0.73,0.19,0.82,ETo
2024-09-18,1206,CA_252711,69,0.18,0.36,0.92,0.18,0.87,ETo
2024-09-18,1207,CA_252716,47,0.1,0.23,0.93,0.1,0.94,ETo
2024-09-18,1208,CA_252720,47,0.25,0.46,0.94,0.25,0.79,ETo
2024-09-18,1209,CA_252751,47,0.15,0.33,0.98,0.15,0.89,ETo
2024-09-18,1210,CA_252753,47,0.3,0.56,0.98,0.3,0.7,ETo
2024-09-18,1211,CA_252754,47,0.21,0.43,0.99,0.21,0.81,ETo
2024-09-18,1212,CA_252774,47,0.29,0.52,0.98,0.29,0.71,ETo
2024-09-18,1213,CA_252809,47,0.28,0.51,0.95,0.28,0.71,ETo
2024-09-18,1214,CA_252828,69,0.3,0.55,0.95,0.3,0.67,ETo
2024-09-18,1215,CA_252861,47,0.14,0.29,0.98,0.14,0.89,ETo
2024-09-18,1216,CA_252874,47,0.32,0.57,1.0,0.32,0.73,ETo
2024-09-18,1217,CA_252887,47,0.22,0.44,1.0,0.22,0.82,ETo
2024-09-18,1218,CA_252904,47,0.17,0.34,0.98,0.17,0.91,ETo
2024-09-18,1219,CA_252913,47,0.15,0.3,0.96,0.15,0.91,ETo
2024-09-18,1220,CA_252919,61,0.07,0.18,0.95,0.07,0.96,ETo
2024-09-18,1221,CA_252928,61,0.18,0.34,0.97,0.18,0.87,ETo
2024-09-18,1222,CA_252935,61,0.12,0.24,0.98,0.12,0.9,ETo
2024-09-18,1223,CA_252973,47,0.19,0.38,0.95,0.19,0.86,ETo
2024-09-18,1224,CA_253002,47,0.14,0.31,0.78,0.14,0.88,ETo
2024-09-18,1225,CA_253025,47,0.2,0.34,0.27,0.2,0.75,ETo
2024-09-18,1226,CA_253047,61,0.3,0.47,0.57,0.3,0.68,ETo
2024-09-18,1227,CA_253072,47,0.25,0.44,0.83,0.25,0.72,ETo
2024-09-18,1228,CA_253080,47,0.25,0.41,0.68,0.25,0.76,ETo
2024-09-18,1229,CA_253113,47,0.25,0.39,0.28,0.25,0.7,ETo
2024-09-18,1230,CA_253132,47,0.3,0.5,0.58,0.3,0.61,ETo
2024-09-18,1231,CA_253184,61,0.26,0.42,0.42,0.26,0.72,ETo
2024-09-18,1232,CA_253185,61,0.25,0.41,0.57,0.25,0.76,ETo
2024-09-18,1233,CA_253223,47,0.2,0.34,0.27,0.2,0.75,ETo
2024-09-18,1234,CA_253254,47,0.33,0.52,0.4,0.33,0.56,ETo
2024-09-18,1235,CA_253275,47,0.33,0.52,0.4,0.33,0.56,ETo
2024-09-18,1236,CA_253284,61,0.28,0.45,0.64,0.28,0.72,ETo
2024-09-18,1237,CA_253303,61,0.25,0.42,0.64,0.25,0.76,ETo
2024-09-18,1238,CA_253321,61,0.25,0.42,0.64,0.25,0.76,ETo
2024-09-18,1239,CA_253339,47,0.29,0.45,0.36,0.29,0.64,ETo
2024-09-18,1240,CA_253386,47,0.19,0.29,0.28,0.14,0.85,ETo
2024-09-18,1241,CA_253399,47,0.19,0.36,0.62,0.19,0.81,ETo
2024-09-18,1242,CA_253402,47,0.27,0.41,0.31,0.27,0.68,ETo
2024-09-18,1243,CA_253417,47,0.22,0.38,0.51,0.22,0.77,ETo
2024-09-18,1244,CA_253433,61,0.23,0.39,0.67,0.23,0.79,ETo
2024-09-18,1245,CA_253441,47,0.33,0.51,0.56,0.33,0.62,ETo
2024-09-18,1246,CA_253496,47,0.38,0.57,0.9,0.38,0.67,ETo
2024-09-18,1247,CA_253515,47,0.24,0.4,0.35,0.24,0.72,ETo
2024-09-18,1248,CA_253537,47,0.25,0.41,0.72,0.25,0.76,ETo
2024-09-18,1249,CA_253541,47,0.27,0.47,0.85,0.27,0.68,ETo
2024-09-18,1250,CA_253544,47,0.17,0.28,0.23,0.16,0.85,ETo
2024-09-18,1251,CA_253554,47,0.3,0.46,0.34,0.3,0.63,ETo
2024-09-18,1252,CA_253559,61,0.27,0.41,0.31,0.27,0.68,ETo
2024-09-18,1253,CA_253578,47,0.22,0.4,0.6,0.22,0.76,ETo
2024-09-18,1254,CA_253591,47,0.27,0.47,0.85,0.27,0.68,ETo
2024-09-18,1255,CA_253596,47,0.29,0.45,0.36,0.29,0.64,ETo
2024-09-18,1256,CA_253611,47,0.18,0.29,0.16,0.17,0.81,ETo
2024-09-18,1257,CA_253621,47,0.23,0.36,0.22,0.23,0.74,ETo
2024-09-18,1258,CA_253625,47,0.26,0.41,0.34,0.26,0.71,ETo
2024-09-18,1259,CA_253638,47,0.3,0.46,0.34,0.3,0.63,ETo
2024-09-18,1260,CA_253662,47,0.25,0.42,0.74,0.25,0.77,ETo
2024-09-18,1261,CA_253663,47,0.27,0.45,0.6,0.27,0.68,ETo
2024-09-18,1262,CA_253711,47,0.25,0.39,0.28,0.25,0.7,ETo
2024-09-18,1263,CA_253715,47,0.3,0.47,0.45,0.3,0.62,ETo
2024-09-18,1264,CA_253717,47,0.27,0.41,0.31,0.27,0.68,ETo
2024-09-18,1265,CA_253734,47,0.28,0.43,0.39,0.28,0.65,ETo
2024-09-18,1266,CA_253756,47,0.18,0.28,0.28,0.17,0.82,ETo
2024-09-18,1267,CA_253764,47,0.32,0.51,0.55,0.32,0.65,ETo
2024-09-18,1268,CA_253781,47,0.27,0.42,0.4,0.27,0.69,ETo
2024-09-18,1269,CA_253799,47,0.27,0.45,0.33,0.27,0.69,ETo
2024-09-18,1270,CA_253839,47,0.26,0.43,0.65,0.26,0.76,ETo
2024-09-18,1271,CA_253853,47,0.3,0.46,0.34,0.3,0.63,ETo
2024-09-18,1272,CA_253873,47,0.2,0.33,-0.02,0.2,0.76,ETo
2024-09-18,1273,CA_253884,47,0.3,0.51,0.85,0.3,0.65,ETo
2024-09-18,1274,CA_253894,47,0.27,0.42,0.4,0.27,0.69,ETo
2024-09-18,1275,CA_254100,47,0.17,0.28,0.23,0.16,0.85,ETo
2024-09-18,1276,CA_254124,69,0.3,0.47,0.45,0.3,0.62,ETo
2024-09-18,1277,CA_254144,47,0.31,0.46,0.36,0.31,0.62,ETo
2024-09-18,1278,CA_254149,47,0.25,0.42,0.64,0.25,0.76,ETo
2024-09-18,1279,CA_254152,47,0.27,0.43,0.52,0.27,0.69,ETo
2024-09-18,1280,CA_254227,47,0.3,0.46,0.34,0.3,0.63,ETo
2024-09-18,1281,CA_254268,47,0.25,0.41,0.83,0.25,0.78,ETo
2024-09-18,1282,CA_254271,47,0.19,0.36,0.62,0.19,0.81,ETo
2024-09-18,1283,CA_254272,47,0.33,0.52,0.4,0.33,0.56,ETo
2024-09-18,1284,CA_254279,47,0.22,0.38,0.67,0.22,0.81,ETo
2024-09-18,1285,CA_254360,47,0.25,0.42,0.57,0.25,0.71,ETo
2024-09-18,1286,CA_254370,47,0.22,0.38,0.67,0.22,0.81,ETo
2024-09-18,1287,CA_254377,47,0.24,0.41,0.76,0.24,0.77,ETo
2024-09-18,1288,CA_254422,47,0.29,0.45,0.36,0.29,0.64,ETo
2024-09-18,1289,CA_254432,47,0.27,0.46,0.64,0.27,0.71,ETo
2024-09-18,1290,CA_254458,47,0.27,0.42,0.8,0.27,0.82,ETo
2024-09-18,1291,CA_254498,47,0.29,0.45,0.36,0.29,0.64,ETo
2024-09-18,1292,CA_254510,47,0.27,0.43,0.52,0.27,0.69,ETo
2024-09-18,1293,CA_254515,61,0.23,0.39,0.67,0.23,0.79,ETo
2024-09-18,1294,CA_254518,47,0.3,0.46,0.34,0.3,0.63,ETo
2024-09-18,1295,CA_254519,47,0.26,0.42,0.39,0.26,0.73,ETo
2024-09-18,1296,CA_254527,47,0.3,0.48,0.81,0.3,0.69,ETo
2024-09-18,1297,CA_254551,47,0.26,0.43,0.65,0.26,0.76,ETo
2024-09-18,1298,CA_254559,47,0.23,0.36,0.22,0.23,0.74,ETo
2024-09-18,1299,CA_254587,47,0.18,0.29,0.32,0.18,0.83,ETo
2024-09-18,1300,CA_254636,61,0.36,0.54,0.83,0.36,0.65,ETo
2024-09-18,1301,CA_254644,47,0.2,0.37,0.67,0.2,0.83,ETo
2024-09-18,1302,CA_254693,47,0.27,0.43,0.52,0.27,0.69,ETo
2024-09-18,1303,CA_254714,47,0.3,0.47,0.35,0.3,0.62,ETo
2024-09-18,1304,CA_254743,47,0.15,0.26,0.8,0.14,0.9,ETo
2024-09-18,1305,CA_254750,47,0.18,0.3,0.16,0.18,0.83,ETo
2024-09-18,1306,CA_254806,47,0.35,0.52,0.43,0.35,0.52,ETo
2024-09-18,1307,CA_254812,47,0.25,0.42,0.64,0.25,0.76,ETo
2024-09-18,1308,CA_254821,61,0.3,0.45,0.83,0.3,0.79,ETo
2024-09-18,1309,CA_254824,47,0.29,0.45,0.35,0.29,0.65,ETo
2024-09-18,1310,CA_254835,47,0.25,0.44,0.83,0.25,0.72,ETo
2024-09-18,1311,CA_254902,47,0.35,0.52,0.43,0.35,0.52,ETo
2024-09-18,1312,CA_254906,47,0.25,0.41,0.68,0.25,0.76,ETo
2024-09-18,1313,CA_254907,47,0.25,0.39,0.28,0.25,0.7,ETo
2024-09-18,1314,CA_254945,47,0.32,0.49,0.45,0.32,0.58,ETo
2024-09-18,1315,CA_254976,47,0.28,0.51,0.78,0.28,0.69,ETo
2024-09-18,1316,CA_255008,47,0.28,0.45,0.64,0.28,0.72,ETo
2024-09-18,1317,CA_255026,47,0.31,0.47,0.35,0.31,0.58,ETo
2024-09-18,1318,CA_255027,47,0.25,0.41,0.57,0.25,0.76,ETo
2024-09-18,1319,CA_255029,47,0.3,0.52,0.85,0.3,0.61,ETo
2024-09-18,1320,CA_255030,61,0.24,0.4,0.35,0.24,0.72,ETo
2024-09-18,1321,CA_255093,61,0.24,0.4,0.35,0.24,0.72,ETo
2024-09-18,1322,CA_255140,47,0.23,0.4,0.75,0.23,0.76,ETo
2024-09-18,1323,CA_255156,47,0.19,0.29,0.28,0.14,0.85,ETo
2024-09-18,1324,CA_255193,47,0.29,0.45,0.57,0.29,0.7,ETo
2024-09-18,1325,CA_255232,61,0.25,0.4,0.34,0.25,0.72,ETo
2024-09-18,1326,CA_255250,47,0.3,0.47,0.57,0.3,0.68,ETo
2024-09-18,1327,CA_255269,47,0.25,0.42,0.64,0.25,0.76,ETo
2024-09-18,1328,CA_255306,47,0.2,0.35,0.74,0.2,0.84,ETo
2024-09-18,1329,CA_255318,47,0.28,0.43,0.65,0.28,0.77,ETo
2024-09-18,1330,CA_255325,47,0.28,0.45,0.64,0.28,0.72,ETo
2024-09-18,1331,CA_255330,47,0.2,0.37,0.59,0.2,0.83,ETo
2024-09-18,1332,CA_255334,47,0.3,0.47,0.45,0.3,0.62,ETo
2024-09-18,1333,CA_255431,47,0.3,0.47,0.35,0.3,0.62,ETo
2024-09-18,1334,CA_255440,61,0.21,0.35,0.31,0.21,0.73,ETo
2024-09-18,1335,CA_255441,47,0.27,0.45,0.33,0.27,0.69,ETo
2024-09-18,1336,CA_255460,47,0.3,0.46,0.34,0.3,0.63,ETo
2024-09-18,1337,CA_255462,47,0.29,0.44,0.12,0.29,0.66,ETo
2024-09-18,1338,CA_255465,47,0.29,0.45,0.57,0.29,0.7,ETo
2024-09-18,1339,CA_255483,47,0.27,0.45,0.6,0.27,0.68,ETo
2024-09-18,1340,CA_255489,47,0.25,0.42,0.64,0.25,0.76,ETo
2024-09-18,1341,CA_255542,47,0.3,0.46,0.34,0.3,0.63,ETo
2024-09-18,1342,CA_255586,47,0.19,0.35,0.63,0.19,0.85,ETo
2024-09-18,1343,CA_255591,47,0.31,0.46,0.36,0.31,0.62,ETo
2024-09-18,1344,CA_255613,47,0.27,0.45,0.6,0.27,0.68,ETo
2024-09-18,1345,CA_255614,47,0.21,0.35,0.65,0.21,0.84,ETo
2024-09-18,1346,CA_255637,47,0.2,0.33,0.39,0.2,0.83,ETo
2024-09-18,1347,CA_255679,47,0.2,0.34,0.56,0.2,0.83,ETo
2024-09-18,1348,CA_255711,47,0.25,0.42,0.57,0.25,0.71,ETo
2024-09-18,1349,CA_255715,47,0.23,0.4,0.75,0.23,0.76,ETo
2024-09-18,1350,CA_255803,47,0.25,0.42,0.58,0.25,0.72,ETo
2024-09-18,1351,CA_255809,47,0.22,0.39,0.68,0.22,0.76,ETo
2024-09-18,1352,CA_255822,47,0.3,0.46,0.34,0.3,0.63,ETo
2024-09-18,1353,CA_255846,47,0.25,0.42,0.64,0.25,0.76,ETo
2024-09-18,1354,CA_255854,47,0.22,0.36,0.26,0.22,0.72,ETo
2024-09-18,1355,CA_255872,47,0.3,0.47,0.35,0.3,0.62,ETo
2024-09-18,1356,CA_255878,47,0.25,0.41,0.83,0.25,0.78,ETo
2024-09-18,1357,CA_255892,47,0.25,0.41,0.57,0.25,0.76,ETo
2024-09-18,1358,CA_255905,47,0.29,0.44,0.12,0.29,0.66,ETo
2024-09-18,1359,CA_255916,47,0.23,0.37,0.59,0.23,0.8,ETo
2024-09-18,1360,CA_255947,47,0.31,0.48,0.55,0.31,0.66,ETo
2024-09-18,1361,CA_255974,47,0.3,0.46,0.34,0.3,0.63,ETo
2024-09-18,1362,CA_255975,47,0.18,0.29,0.16,0.17,0.81,ETo
2024-09-18,1363,CA_255991,47,0.28,0.51,0.78,0.28,0.69,ETo
2024-09-18,1364,CA_256027,37,0.24,0.4,0.58,0.24,0.77,ETo
2024-09-18,1365,CA_256030,122,0.22,0.38,0.56,0.22,0.8,ETo
2024-09-18,1366,CA_256046,47,0.21,0.36,0.64,0.21,0.83,ETo
2024-09-18,1367,CA_256050,47,0.26,0.43,0.65,0.26,0.76,ETo
2024-09-18,1368,CA_256053,47,0.26,0.43,0.65,0.26,0.76,ETo
2024-09-18,1369,CA_256064,47,0.17,0.27,0.25,0.15,0.86,ETo
2024-09-18,1370,CA_256071,47,0.25,0.42,0.64,0.25,0.76,ETo
2024-09-18,1371,CA_256082,61,0.25,0.42,0.64,0.25,0.76,ETo
2024-09-18,1372,CA_256089,47,0.28,0.45,0.64,0.28,0.72,ETo
2024-09-18,1373,CA_256093,47,0.19,0.29,0.28,0.14,0.85,ETo
2024-09-18,1374,CA_256100,47,0.19,0.29,0.28,0.14,0.85,ETo
2024-09-18,1375,CA_256102,47,0.22,0.37,0.33,0.22,0.76,ETo
2024-09-18,1376,CA_256144,47,0.21,0.33,0.16,0.21,0.78,ETo
2024-09-18,1377,CA_256148,47,0.3,0.47,0.45,0.3,0.62,ETo
2024-09-18,1378,CA_256150,47,0.25,0.41,0.83,0.25,0.78,ETo
2024-09-18,1379,CA_256155,47,0.28,0.43,0.39,0.28,0.67,ETo
2024-09-18,1380,CA_256172,47,0.28,0.42,0.4,0.28,0.66,ETo
2024-09-18,1381,CA_256198,47,0.3,0.47,0.35,0.3,0.62,ETo
2024-09-18,1382,CA_256202,47,0.25,0.41,0.68,0.25,0.76,ETo
2024-09-18,1383,CA_256212,47,0.3,0.47,0.35,0.3,0.62,ETo
2024-09-18,1384,CA_256219,47,0.26,0.41,0.34,0.26,0.71,ETo
2024-09-18,1385,CA_256246,47,0.33,0.52,0.4,0.33,0.56,ETo
2024-09-18,1386,CA_256259,47,0.25,0.44,0.83,0.25,0.72,ETo
2024-09-18,1387,CA_256271,47,0.29,0.52,0.85,0.29,0.61,ETo
2024-09-18,1388,CA_256317,47,0.27,0.45,0.33,0.27,0.69,ETo
2024-09-18,1389,CA_256318,47,0.17,0.28,0.18,0.16,0.83,ETo
2024-09-18,1390,CA_256328,47,0.32,0.49,0.45,0.32,0.58,ETo
2024-09-18,1391,CA_256346,47,0.18,0.29,0.16,0.17,0.81,ETo
2024-09-18,1392,CA_256367,47,0.27,0.44,0.35,0.27,0.7,ETo
2024-09-18,1393,CA_256369,47,0.2,0.37,0.59,0.2,0.83,ETo
2024-09-18,1394,CA_256383,47,0.19,0.3,0.31,0.18,0.79,ETo
2024-09-18,1395,CA_256391,47,0.25,0.42,0.58,0.25,0.72,ETo
2024-09-18,1396,CA_256395,47,0.27,0.45,0.6,0.27,0.68,ETo
2024-09-18,1397,CA_256421,47,0.32,0.49,0.45,0.32,0.58,ETo
2024-09-18,1398,CA_256432,47,0.2,0.34,0.56,0.2,0.83,ETo
2024-09-18,1399,CA_256444,47,0.27,0.45,0.33,0.27,0.69,ETo
2024-09-18,1400,CA_256500,47,0.27,0.42,0.4,0.27,0.69,ETo
2024-09-18,1401,CA_256509,47,0.25,0.44,0.83,0.25,0.72,ETo
2024-09-18,1402,CA_256514,47,0.31,0.46,0.36,0.31,0.62,ETo
2024-09-18,1403,CA_256549,47,0.2,0.37,0.67,0.2,0.83,ETo
2024-09-18,1404,CA_256559,47,0.2,0.37,0.67,0.2,0.83,ETo
2024-09-18,1405,CA_256575,47,0.2,0.37,0.67,0.2,0.83,ETo
2024-09-18,1406,CA_256633,47,0.24,0.41,0.73,0.24,0.77,ETo
2024-09-18,1407,CA_256638,47,0.29,0.45,0.35,0.29,0.65,ETo
2024-09-18,1408,CA_256646,47,0.27,0.44,0.35,0.27,0.7,ETo
2024-09-18,1409,CA_256651,47,0.3,0.47,0.45,0.3,0.62,ETo
2024-09-18,1410,CA_256687,47,0.31,0.48,0.55,0.31,0.66,ETo
2024-09-18,1411,CA_256692,47,0.29,0.46,0.54,0.29,0.64,ETo
2024-09-18,1412,CA_256702,47,0.26,0.41,0.49,0.26,0.72,ETo
2024-09-18,1413,CA_256730,47,0.29,0.45,0.35,0.29,0.65,ETo
2024-09-18,1414,CA_256834,47,0.22,0.36,0.26,0.22,0.74,ETo
2024-09-18,1415,CA_256837,47,0.28,0.43,0.39,0.28,0.67,ETo
2024-09-18,1416,CA_256840,47,0.3,0.46,0.56,0.3,0.68,ETo
2024-09-18,1417,CA_256852,47,0.32,0.5,0.4,0.32,0.57,ETo
2024-09-18,1418,CA_256896,47,0.28,0.43,0.59,0.28,0.72,ETo
2024-09-18,1419,CA_256907,47,0.27,0.43,0.52,0.27,0.69,ETo
2024-09-18,1420,CA_256983,47,0.26,0.43,0.65,0.26,0.76,ETo
2024-09-18,1421,CA_256999,47,0.18,0.28,0.28,0.17,0.82,ETo
2024-09-18,1422,CA_257010,47,0.17,0.28,0.23,0.16,0.85,ETo
2024-09-18,1423,CA_257080,47,0.26,0.42,0.39,0.26,0.73,ETo
2024-09-18,1424,CA_257085,47,0.27,0.46,0.64,0.27,0.71,ETo
2024-09-18,1425,CA_257126,47,0.22,0.4,0.6,0.22,0.76,ETo
2024-09-18,1426,CA_257133,47,0.34,0.53,0.47,0.34,0.55,ETo
2024-09-18,1427,CA_257149,47,0.33,0.52,0.4,0.33,0.56,ETo
2024-09-18,1428,CA_257156,47,0.25,0.42,0.57,0.25,0.71,ETo
2024-09-18,1429,CA_257167,47,0.32,0.49,0.8,0.32,0.76,ETo
2024-09-18,1430,CA_257223,47,0.26,0.41,0.34,0.26,0.71,ETo
2024-09-18,1431,CA_257225,47,0.29,0.45,0.35,0.29,0.65,ETo
2024-09-18,1432,CA_257269,47,0.3,0.46,0.34,0.3,0.63,ETo
2024-09-18,1433,CA_257353,47,0.25,0.39,0.28,0.25,0.7,ETo
2024-09-18,1434,CA_257373,47,0.31,0.46,0.36,0.31,0.62,ETo
2024-09-18,1435,CA_257409,47,0.28,0.43,0.39,0.28,0.67,ETo
2024-09-18,1436,CA_257422,47,0.31,0.48,0.55,0.31,0.66,ETo
2024-09-18,1437,CA_257433,47,0.2,0.36,0.74,0.2,0.83,ETo
2024-09-18,1438,CA_257444,47,0.25,0.39,0.28,0.25,0.7,ETo
2024-09-18,1439,CA_257449,47,0.22,0.36,0.26,0.22,0.72,ETo
2024-09-18,1440,CA_257473,47,0.27,0.41,0.05,0.27,0.7,ETo
2024-09-18,1441,CA_257484,47,0.21,0.34,-0.02,0.21,0.8,ETo
2024-09-18,1442,CA_257489,47,0.26,0.4,0.03,0.26,0.71,ETo
2024-09-18,1443,CA_257552,47,0.3,0.47,0.57,0.3,0.68,ETo
2024-09-18,1444,CA_257575,61,0.17,0.31,0.68,0.17,0.87,ETo
2024-09-18,1445,CA_257597,47,0.33,0.53,0.76,0.33,0.59,ETo
2024-09-18,1446,CA_257602,47,0.25,0.41,0.57,0.25,0.76,ETo
2024-09-18,1447,CA_257603,47,0.26,0.43,0.65,0.26,0.76,ETo
2024-09-18,1448,CA_257622,47,0.27,0.45,0.33,0.27,0.69,ETo
2024-09-18,1449,CA_257626,61,0.23,0.39,0.67,0.23,0.79,ETo
2024-09-18,1450,CA_257648,47,0.31,0.48,0.55,0.31,0.66,ETo
2024-09-18,1451,CA_257652,47,0.33,0.51,0.56,0.33,0.62,ETo
2024-09-18,1452,CA_257714,47,0.31,0.46,0.36,0.31,0.62,ETo
2024-09-18,1453,CA_257741,47,0.25,0.41,0.68,0.25,0.76,ETo
2024-09-18,1454,CA_257744,47,0.3,0.45,0.83,0.3,0.79,ETo
2024-09-18,1455,CA_257756,47,0.19,0.36,0.62,0.19,0.81,ETo
2024-09-18,1456,CA_257772,47,0.19,0.29,0.28,0.14,0.85,ETo
2024-09-18,1457,CA_257773,47,0.19,0.29,0.28,0.14,0.85,ETo
2024-09-18,1458,CA_257789,47,0.24,0.4,0.35,0.24,0.72,ETo
2024-09-18,1459,CA_257811,47,0.18,0.33,0.59,0.18,0.84,ETo
2024-09-18,1460,CA_257846,47,0.22,0.38,0.56,0.22,0.8,ETo
2024-09-18,1461,CA_257924,47,0.28,0.44,0.7,0.28,0.77,ETo
2024-09-18,1462,CA_257925,47,0.2,0.33,-0.03,0.2,0.76,ETo
2024-09-18,1463,CA_257950,47,0.27,0.43,0.52,0.27,0.69,ETo
2024-09-18,1464,CA_257978,47,0.33,0.52,0.4,0.33,0.56,ETo
2024-09-18,1465,CA_257983,47,0.27,0.45,0.6,0.27,0.68,ETo
2024-09-18,1466,CA_258017,47,0.22,0.4,0.6,0.22,0.76,ETo
2024-09-18,1467,CA_258026,61,0.21,0.4,0.91,0.21,0.83,ETo
2024-09-18,1468,CA_420761,215,0.14,0.35,0.97,0.13,0.87,ETo
2024-09-18,1469,CA_420765,211,0.12,0.26,0.92,0.12,0.92,ETo
2024-09-18,1470,CA_420780,72,0.29,0.58,1.0,0.29,0.67,ETo
2024-09-18,1471,CA_420782,72,0.12,0.29,0.95,0.08,0.91,ETo
2024-09-18,1472,CA_420803,72,0.37,0.73,0.93,0.37,0.46,ETo
2024-09-18,1473,CA_420824,72,0.2,0.46,0.99,0.2,0.78,ETo
2024-09-18,1474,CA_420843,47,0.19,0.38,1.0,0.19,0.86,ETo
2024-09-18,1475,CA_420876,215,0.14,0.35,0.97,0.13,0.87,ETo
2024-09-18,1476,CA_420910,211,0.09,0.21,0.64,0.05,0.95,ETo
2024-09-18,1477,CA_420924,68,0.22,0.38,0.56,0.22,0.8,ETo
2024-09-18,1478,CA_244000,47,0.68,1.01,1.0,0.65,0.41,ET
2024-09-18,1479,CA_244018,47,0.18,0.32,0.76,-0.18,0.59,ET
2024-09-18,1480,CA_244025,47,0.23,0.4,0.91,-0.23,-0.52,ET
2024-09-18,1481,CA_244035,69,0.68,0.6,1.0,-0.68,-1.0,ET
2024-09-18,1482,CA_244053,47,0.1,0.17,0.83,-0.06,0.39,ET
2024-09-18,1483,CA_244054,69,0.36,0.47,0.78,-0.36,-1.0,ET
2024-09-18,1484,CA_244073,47,0.17,0.29,0.86,-0.17,0.28,ET
2024-09-18,1485,CA_244077,47,0.16,0.29,0.94,-0.01,-0.35,ET
2024-09-18,1486,CA_244102,47,0.39,0.55,0.63,-0.39,-1.0,ET
2024-09-18,1487,CA_244108,47,0.33,0.48,0.23,0.33,0.46,ET
2024-09-18,1488,CA_244113,47,0.16,0.24,0.93,-0.16,0.9,ET
2024-09-18,1489,CA_244144,61,0.09,0.13,0.84,-0.02,0.77,ET
2024-09-18,1490,CA_244148,69,0.32,0.41,0.71,-0.32,-1.0,ET
2024-09-18,1491,CA_244152,47,0.11,0.19,0.5,0.1,0.83,ET
2024-09-18,1492,CA_244172,69,0.36,0.42,-0.73,-0.36,-1.0,ET
2024-09-18,1493,CA_244189,69,0.27,0.35,0.99,-0.27,-1.0,ET
2024-09-18,1494,CA_244207,47,0.86,1.11,0.79,0.86,-0.82,ET
2024-09-18,1495,CA_244212,47,0.12,0.25,-0.02,0.01,-0.18,ET
2024-09-18,1496,CA_244216,47,0.26,0.34,0.87,-0.26,-0.26,ET
2024-09-18,1497,CA_244229,47,0.15,0.31,0.74,-0.15,0.4,ET
2024-09-18,1498,CA_244317,47,0.17,0.32,0.99,0.01,0.77,ET
2024-09-18,1499,CA_244323,47,0.2,0.21,0.88,-0.12,0.67,ET
2024-09-18,1500,CA_244332,47,0.23,0.25,0.84,-0.23,0.01,ET
2024-09-18,1501,CA_244362,47,0.07,0.13,0.88,-0.01,0.84,ET
2024-09-18,1502,CA_244363,47,0.25,0.38,0.78,-0.25,-0.04,ET
2024-09-18,1503,CA_244380,47,1.6,0.76,0.82,1.6,0.68,ET
2024-09-18,1504,CA_244387,61,0.37,0.5,-0.18,-0.37,-0.78,ET
2024-09-18,1505,CA_244402,47,0.07,0.15,0.8,-0.02,0.82,ET
2024-09-18,1506,CA_244426,47,0.12,0.28,0.77,0.11,-0.24,ET
2024-09-18,1507,CA_244427,47,0.72,0.38,0.82,0.72,0.93,ET
2024-09-18,1508,CA_244429,47,0.11,0.26,0.42,-0.09,-0.24,ET
2024-09-18,1509,CA_244437,47,0.25,0.27,0.79,-0.25,0.44,ET
2024-09-18,1510,CA_244473,47,1.0,0.74,0.88,1.0,0.41,ET
2024-09-18,1511,CA_244478,47,1.86,1.2,0.79,1.86,0.38,ET
2024-09-18,1512,CA_244479,47,0.38,0.41,-0.25,-0.38,0.64,ET
2024-09-18,1513,CA_244491,47,0.35,0.3,0.77,0.35,0.9,ET
2024-09-18,1514,CA_244504,47,0.28,0.39,0.64,-0.28,-0.18,ET
2024-09-18,1515,CA_244553,47,0.15,0.22,0.86,-0.15,0.96,ET
2024-09-18,1516,CA_244574,47,0.19,0.36,0.85,0.19,-0.01,ET
2024-09-18,1517,CA_244617,72,0.12,0.23,0.84,0.12,-0.09,ET
2024-09-18,1518,CA_244653,47,0.53,0.56,-0.96,-0.19,-1.0,ET
2024-09-18,1519,CA_244673,47,0.07,0.16,0.75,-0.04,0.78,ET
2024-09-18,1520,CA_244686,47,0.39,0.43,0.87,-0.39,-0.37,ET
2024-09-18,1521,CA_244748,47,0.09,0.23,0.45,-0.08,0.66,ET
2024-09-18,1522,CA_244751,47,0.07,0.13,0.92,0.0,0.85,ET
2024-09-18,1523,CA_244758,47,0.21,0.34,0.84,-0.21,-0.92,ET
2024-09-18,1524,CA_244760,47,0.09,0.2,0.5,-0.03,0.47,ET
2024-09-18,1525,CA_244773,47,0.13,0.13,0.76,0.06,0.9,ET
2024-09-18,1526,CA_244845,47,0.73,1.0,0.84,0.73,-0.13,ET
2024-09-18,1527,CA_244849,47,0.3,0.43,0.83,-0.3,-1.0,ET
