forecasting_date,match_window,match_variable,level_3,field_id,crop,mae,rmse,corr,bias,skill_score,variable
2024-06-03,180,ndvi,139,CA_38734,204,0.19,0.31,-0.98,-0.12,0.87,ET
2024-06-03,180,ndvi,140,CA_38912,69,0.5,1.01,0.74,-0.5,0.23,ET
2024-06-03,180,ndvi,141,CA_39031,69,0.32,0.49,0.89,0.32,0.57,ET
2024-06-03,180,ndvi,142,CA_39032,69,0.63,1.05,0.58,-0.63,-1.0,ET
2024-06-03,180,ndvi,143,CA_39770,69,0.05,0.1,0.19,0.03,0.98,ET
2024-06-03,180,ndvi,144,CA_40009,69,0.75,1.43,0.79,-0.75,0.03,ET
2024-06-03,180,ndvi,145,CA_41244,69,0.1,0.19,-0.97,-0.01,-1.0,ET
2024-06-03,180,ndvi,146,CA_41458,69,0.27,0.53,-0.76,0.02,-0.69,ET
2024-06-03,180,ndvi,147,CA_41682,69,0.26,0.45,0.9,-0.26,-1.0,ET
2024-06-03,180,ndvi,148,CA_42021,69,0.07,0.18,0.26,-0.01,0.26,ET
2024-06-03,180,ndvi,149,CA_42143,69,0.49,0.9,-0.17,-0.49,-1.0,ET
2024-06-03,60,None,0,CA_298397,75,0.03,0.02,-0.98,0.0,0.93,ETof
2024-06-03,60,None,1,CA_299395,75,0.12,0.11,0.63,-0.12,0.89,ETof
2024-06-03,60,None,2,CA_299467,75,0.15,0.16,-1.0,0.15,-0.37,ETof
2024-06-03,60,None,3,CA_300271,75,0.08,0.06,1.0,0.08,0.22,ETof
2024-06-03,60,None,4,CA_300581,75,0.22,0.19,0.92,-0.22,0.62,ETof
2024-06-03,60,None,5,CA_300893,75,0.06,0.06,0.99,-0.06,0.93,ETof
2024-06-03,60,None,6,CA_301734,75,0.11,0.11,-0.44,-0.11,0.07,ETof
2024-06-03,60,None,7,CA_301986,75,0.12,0.09,-0.99,0.12,-1.0,ETof
2024-06-03,60,None,8,CA_302388,75,0.41,0.25,-0.99,0.41,-1.0,ETof
2024-06-03,60,None,9,CA_302578,75,0.08,0.08,-1.0,-0.08,-0.26,ETof
2024-06-03,60,None,10,CA_302669,72,0.29,0.21,-0.91,-0.29,0.21,ETof
2024-06-03,60,None,11,CA_303433,72,0.12,0.09,0.99,0.12,0.91,ETof
2024-06-03,60,None,12,CA_303972,47,0.03,0.03,0.98,-0.03,0.97,ETof
2024-06-03,60,None,13,CA_304258,72,0.01,0.02,0.99,0.01,0.86,ETof
2024-06-03,60,None,14,CA_304688,72,0.02,0.02,0.99,0.01,0.76,ETof
2024-06-03,60,None,15,CA_305684,204,0.12,0.12,0.92,0.12,-0.5,ETof
2024-06-03,60,None,16,CA_306027,204,0.03,0.04,-0.99,-0.02,0.98,ETof
2024-06-03,60,None,17,CA_306521,204,0.24,0.22,-0.98,-0.24,0.67,ETof
2024-06-03,60,None,18,CA_307370,204,0.08,0.08,0.98,0.08,-1.0,ETof
2024-06-03,60,None,19,CA_307376,204,0.14,0.11,0.98,-0.14,-0.11,ETof
2024-06-03,60,None,20,CA_307472,204,0.15,0.13,0.99,-0.15,0.76,ETof
2024-06-03,60,None,21,CA_307774,204,0.02,0.02,0.99,-0.02,0.94,ETof
2024-06-03,60,None,22,CA_32080,75,0.87,0.58,-0.99,0.87,0.14,ETof
2024-06-03,60,None,23,CA_32260,61,0.05,0.04,0.92,0.01,0.57,ETof
2024-06-03,60,None,24,CA_32418,47,0.09,0.11,-0.67,0.09,-0.71,ETof
2024-06-03,60,None,25,CA_32637,47,0.01,0.01,0.96,0.0,0.95,ETof
2024-06-03,60,None,26,CA_32667,61,0.06,0.05,0.96,0.06,-1.0,ETof
2024-06-03,60,None,27,CA_35772,36,0.2,0.17,-0.76,-0.2,-1.0,ETof
2024-06-03,60,None,28,CA_36095,61,0.44,0.4,1.0,-0.44,-1.0,ETof
2024-06-03,60,None,29,CA_36121,47,0.02,0.02,1.0,-0.02,1.0,ETof
2024-06-03,60,None,30,CA_36281,61,0.09,0.07,-0.97,-0.09,0.98,ETof
2024-06-03,60,None,31,CA_36850,61,0.24,0.2,-0.95,-0.24,-1.0,ETof
2024-06-03,60,None,32,CA_36898,37,0.04,0.03,0.96,0.04,-1.0,ETof
2024-06-03,60,None,33,CA_36982,241,0.33,0.31,1.0,-0.33,-1.0,ETof
2024-06-03,60,None,34,CA_37400,61,0.24,0.2,0.99,-0.24,0.81,ETof
2024-06-03,60,None,35,CA_37674,47,0.19,0.16,1.0,-0.19,-1.0,ETof
2024-06-03,60,None,36,CA_37683,61,0.22,0.15,0.99,-0.22,0.86,ETof
2024-06-03,60,None,37,CA_37890,241,0.1,0.1,0.92,-0.1,0.82,ETof
2024-06-03,60,None,38,CA_38650,47,0.8,0.63,-0.84,0.8,-0.95,ETof
2024-06-03,60,None,39,CA_38734,204,0.12,0.1,1.0,0.12,0.87,ETof
2024-06-03,60,None,40,CA_38912,69,0.19,0.18,-1.0,-0.19,0.66,ETof
2024-06-03,60,None,41,CA_39031,69,0.15,0.12,1.0,0.15,0.76,ETof
2024-06-03,60,None,42,CA_39032,69,0.3,0.25,-0.99,-0.3,-1.0,ETof
2024-06-03,60,None,43,CA_39770,69,0.03,0.03,-1.0,0.03,0.98,ETof
2024-06-03,60,None,44,CA_40009,69,0.04,0.04,0.93,0.04,0.99,ETof
2024-06-03,60,None,45,CA_41244,69,0.04,0.04,-0.89,0.02,0.52,ETof
2024-06-03,60,None,46,CA_41458,69,0.14,0.15,-1.0,0.13,-1.0,ETof
2024-06-03,60,None,47,CA_41682,69,0.13,0.1,1.0,-0.13,-1.0,ETof
2024-06-03,60,None,48,CA_42021,69,0.18,0.15,0.99,-0.18,-1.0,ETof
2024-06-03,60,None,49,CA_42143,69,0.19,0.16,0.97,0.19,-1.0,ETof
2024-06-03,60,None,50,CA_298397,75,0.1,0.26,0.53,0.0,0.49,ETo
2024-06-03,60,None,51,CA_299395,75,0.11,0.3,0.62,0.07,0.06,ETo
2024-06-03,60,None,52,CA_299467,75,0.13,0.33,0.57,0.09,-0.18,ETo
2024-06-03,60,None,53,CA_300271,75,0.1,0.27,-0.41,-0.04,-0.07,ETo
2024-06-03,60,None,54,CA_300581,75,0.11,0.27,0.53,-0.04,0.06,ETo
2024-06-03,60,None,55,CA_300893,75,0.35,0.79,-0.08,-0.35,-1.0,ETo
2024-06-03,60,None,56,CA_301734,75,0.11,0.27,0.53,-0.04,0.06,ETo
2024-06-03,60,None,57,CA_301986,75,0.35,0.78,-0.07,-0.35,-1.0,ETo
2024-06-03,60,None,58,CA_302388,75,0.36,0.81,-0.04,-0.36,-1.0,ETo
2024-06-03,60,None,59,CA_302578,75,0.31,0.68,0.16,-0.31,-1.0,ETo
2024-06-03,60,None,60,CA_302669,72,0.14,0.38,0.48,0.13,-0.92,ETo
2024-06-03,60,None,61,CA_303433,72,0.08,0.18,0.58,-0.02,0.38,ETo
2024-06-03,60,None,62,CA_303972,47,0.12,0.29,0.5,-0.06,0.06,ETo
2024-06-03,60,None,63,CA_304258,72,0.32,0.71,0.04,-0.32,-1.0,ETo
2024-06-03,60,None,64,CA_304688,72,0.38,0.86,0.01,-0.38,-1.0,ETo
2024-06-03,60,None,65,CA_305684,204,0.33,0.72,0.0,-0.33,-1.0,ETo
2024-06-03,60,None,66,CA_306027,204,0.09,0.24,-0.47,-0.09,-1.0,ETo
2024-06-03,60,None,67,CA_306521,204,0.28,0.59,-0.14,-0.28,-1.0,ETo
2024-06-03,60,None,68,CA_307370,204,0.11,0.28,0.57,-0.05,-0.05,ETo
2024-06-03,60,None,69,CA_307376,204,0.11,0.28,0.57,-0.05,-0.05,ETo
2024-06-03,60,None,70,CA_307472,204,0.12,0.28,0.56,-0.05,-0.05,ETo
2024-06-03,60,None,71,CA_307774,204,0.08,0.2,-0.52,-0.07,-1.0,ETo
2024-06-03,60,None,72,CA_32080,75,0.17,0.41,0.29,0.01,0.15,ETo
2024-06-03,60,None,73,CA_32260,61,0.15,0.37,0.42,0.01,0.23,ETo
2024-06-03,60,None,74,CA_32418,47,0.23,0.54,0.83,-0.23,-1.0,ETo
2024-06-03,60,None,75,CA_32637,47,0.17,0.41,0.41,0.01,0.21,ETo
2024-06-03,60,None,76,CA_32667,61,0.13,0.32,0.52,0.06,0.11,ETo
2024-06-03,60,None,77,CA_35772,36,0.17,0.39,0.39,0.0,0.24,ETo
2024-06-03,60,None,78,CA_36095,61,0.13,0.3,0.69,0.01,0.37,ETo
2024-06-03,60,None,79,CA_36121,47,0.14,0.32,0.65,0.0,0.37,ETo
2024-06-03,60,None,80,CA_36281,61,0.13,0.33,0.6,0.02,0.28,ETo
2024-06-03,60,None,81,CA_36850,61,0.14,0.33,0.53,0.01,0.31,ETo
2024-06-03,60,None,82,CA_36898,37,0.15,0.34,0.51,-0.01,0.36,ETo
2024-06-03,60,None,83,CA_36982,241,0.14,0.33,0.53,0.01,0.31,ETo
2024-06-03,60,None,84,CA_37400,61,0.16,0.38,0.34,0.01,0.22,ETo
2024-06-03,60,None,85,CA_37674,47,0.12,0.29,0.54,0.05,0.17,ETo
2024-06-03,60,None,86,CA_37683,61,0.14,0.36,0.52,0.03,0.21,ETo
2024-06-03,60,None,87,CA_37890,241,0.12,0.29,0.5,0.03,0.31,ETo
2024-06-03,60,None,88,CA_38650,47,0.12,0.3,0.67,0.03,0.29,ETo
2024-06-03,60,None,89,CA_38734,204,0.39,0.85,0.82,-0.39,-1.0,ETo
2024-06-03,60,None,90,CA_38912,69,0.13,0.32,0.51,0.07,0.01,ETo
2024-06-03,60,None,91,CA_39031,69,0.13,0.3,0.5,0.05,0.16,ETo
2024-06-03,60,None,92,CA_39032,69,0.12,0.29,0.54,0.05,0.17,ETo
2024-06-03,60,None,93,CA_39770,69,0.1,0.27,0.58,0.02,0.39,ETo
2024-06-03,60,None,94,CA_40009,69,0.41,0.9,0.75,-0.41,-1.0,ETo
2024-06-03,60,None,95,CA_41244,69,0.42,0.9,0.78,-0.42,-1.0,ETo
2024-06-03,60,None,96,CA_41458,69,0.39,0.84,0.78,-0.39,-1.0,ETo
2024-06-03,60,None,97,CA_41682,69,0.14,0.35,0.54,0.02,0.27,ETo
2024-06-03,60,None,98,CA_42021,69,0.11,0.31,0.64,0.07,0.07,ETo
2024-06-03,60,None,99,CA_42143,69,0.12,0.32,0.55,0.08,-0.09,ETo
2024-06-03,60,None,100,CA_298397,75,0.2,0.3,0.13,-0.2,0.41,ET
2024-06-03,60,None,101,CA_299395,75,0.17,0.41,0.49,-0.15,0.89,ET
2024-06-03,60,None,102,CA_299467,75,0.45,0.88,-0.11,0.45,-1.0,ET
2024-06-03,60,None,103,CA_300271,75,0.31,0.52,-0.83,0.3,-1.0,ET
2024-06-03,60,None,104,CA_300581,75,0.26,0.54,0.46,-0.26,0.75,ET
2024-06-03,60,None,105,CA_300893,75,0.11,0.28,0.33,-0.06,0.9,ET
2024-06-03,60,None,106,CA_301734,75,0.15,0.39,0.58,-0.14,0.37,ET
2024-06-03,60,None,107,CA_301986,75,0.11,0.22,-0.01,0.0,0.17,ET
2024-06-03,60,None,108,CA_302388,75,0.39,0.48,0.2,-0.39,0.3,ET
2024-06-03,60,None,109,CA_302578,75,0.07,0.16,0.39,0.01,0.59,ET
2024-06-03,60,None,110,CA_302669,72,0.48,0.76,-0.32,-0.48,0.28,ET
2024-06-03,60,None,111,CA_303433,72,0.12,0.21,0.25,-0.1,0.97,ET
2024-06-03,60,None,112,CA_303972,47,0.19,0.35,0.42,-0.16,0.64,ET
2024-06-03,60,None,113,CA_304258,72,0.29,0.61,0.26,-0.29,-1.0,ET
2024-06-03,60,None,114,CA_304688,72,0.3,0.64,0.33,-0.3,-1.0,ET
2024-06-03,60,None,115,CA_305684,204,0.16,0.34,-0.28,-0.15,0.41,ET
2024-06-03,60,None,116,CA_306027,204,0.09,0.21,0.3,0.06,0.93,ET
2024-06-03,60,None,117,CA_306521,204,0.33,0.63,-0.43,-0.33,0.76,ET
2024-06-03,60,None,118,CA_307370,204,0.11,0.27,0.65,-0.02,0.42,ET
2024-06-03,60,None,119,CA_307376,204,0.31,0.52,-0.43,-0.13,-0.84,ET
2024-06-03,60,None,120,CA_307472,204,0.26,0.53,0.6,0.26,0.67,ET
2024-06-03,60,None,121,CA_307774,204,0.09,0.17,0.64,0.08,0.28,ET
2024-06-03,60,None,122,CA_32080,75,1.63,2.31,0.53,1.63,-0.5,ET
2024-06-03,60,None,123,CA_32260,61,0.34,0.6,-0.73,-0.24,-1.0,ET
2024-06-03,60,None,124,CA_32418,47,0.23,0.54,-0.48,0.16,-1.0,ET
2024-06-03,60,None,125,CA_32637,47,0.19,0.38,0.64,-0.05,0.5,ET
2024-06-03,60,None,126,CA_32667,61,0.12,0.32,0.73,-0.11,0.26,ET
2024-06-03,60,None,127,CA_35772,36,0.21,0.44,0.71,-0.21,0.29,ET
2024-06-03,60,None,128,CA_36095,61,0.62,1.22,0.57,-0.62,-0.67,ET
2024-06-03,60,None,129,CA_36121,47,0.43,0.9,0.88,-0.43,0.57,ET
2024-06-03,60,None,130,CA_36281,61,0.56,1.0,0.85,-0.56,0.71,ET
2024-06-03,60,None,131,CA_36850,61,0.39,0.72,-0.83,-0.04,-1.0,ET
2024-06-03,60,None,132,CA_36898,37,0.11,0.22,0.84,0.0,0.59,ET
2024-06-03,60,None,133,CA_36982,241,0.56,1.03,0.63,-0.56,-1.0,ET
2024-06-03,60,None,134,CA_37400,61,0.67,1.15,0.9,-0.67,0.52,ET
2024-06-03,60,None,135,CA_37674,47,0.15,0.32,0.25,0.12,0.08,ET
2024-06-03,60,None,136,CA_37683,61,0.35,0.49,0.03,-0.35,0.85,ET
2024-06-03,60,None,137,CA_37890,241,0.32,0.71,0.76,-0.32,0.44,ET
2024-06-03,60,None,138,CA_38650,47,0.05,0.09,0.69,0.05,1.0,ET
2024-06-03,60,None,139,CA_38734,204,0.43,0.74,-0.94,0.43,0.29,ET
2024-06-03,60,None,140,CA_38912,69,0.55,1.09,-0.81,-0.28,0.1,ET
2024-06-03,60,None,141,CA_39031,69,0.36,0.61,-0.9,0.09,0.35,ET
2024-06-03,60,None,142,CA_39032,69,0.34,0.58,0.43,-0.34,-0.12,ET
2024-06-03,60,None,143,CA_39770,69,0.17,0.3,0.02,-0.17,0.82,ET
2024-06-03,60,None,144,CA_40009,69,0.39,0.77,0.68,-0.39,0.72,ET
2024-06-03,60,None,145,CA_41244,69,0.09,0.18,-0.3,-0.08,-0.98,ET
2024-06-03,60,None,146,CA_41458,69,0.31,0.67,0.87,0.31,-1.0,ET
2024-06-03,60,None,147,CA_41682,69,0.26,0.45,0.9,-0.26,-1.0,ET
2024-06-03,60,None,148,CA_42021,69,0.35,0.67,-0.47,-0.26,-1.0,ET
2024-06-03,60,None,149,CA_42143,69,0.49,0.9,-0.17,-0.49,-1.0,ET
2024-06-03,60,ndvi,0,CA_298397,75,0.03,0.02,-0.98,0.0,0.93,ETof
2024-06-03,60,ndvi,1,CA_299395,75,0.12,0.11,0.63,-0.12,0.89,ETof
2024-06-03,60,ndvi,2,CA_299467,75,0.6,0.54,0.92,0.6,-1.0,ETof
2024-06-03,60,ndvi,3,CA_300271,75,0.08,0.06,1.0,0.08,0.22,ETof
2024-06-03,60,ndvi,4,CA_300581,75,0.31,0.27,0.82,-0.31,0.27,ETof
2024-06-03,60,ndvi,5,CA_300893,75,0.06,0.06,0.99,-0.06,0.93,ETof
2024-06-03,60,ndvi,6,CA_301734,75,0.01,0.01,0.95,0.01,0.99,ETof
2024-06-03,60,ndvi,7,CA_301986,75,0.12,0.1,-1.0,0.12,-1.0,ETof
2024-06-03,60,ndvi,8,CA_302388,75,0.58,0.36,1.0,0.58,-1.0,ETof
2024-06-03,60,ndvi,9,CA_302578,75,0.06,0.06,-1.0,-0.06,0.21,ETof
2024-06-03,60,ndvi,10,CA_302669,72,0.29,0.21,-0.91,-0.29,0.21,ETof
2024-06-03,60,ndvi,11,CA_303433,72,0.12,0.09,0.99,0.12,0.91,ETof
2024-06-03,60,ndvi,12,CA_303972,47,0.03,0.03,0.98,-0.03,0.97,ETof
2024-06-03,60,ndvi,13,CA_304258,72,0.01,0.01,0.99,0.01,0.89,ETof
2024-06-03,60,ndvi,14,CA_304688,72,0.08,0.07,1.0,-0.08,-1.0,ETof
2024-06-03,60,ndvi,15,CA_305684,204,0.08,0.08,0.93,-0.08,0.36,ETof
2024-06-03,60,ndvi,16,CA_306027,204,0.03,0.04,-0.99,-0.02,0.98,ETof
2024-06-03,60,ndvi,17,CA_306521,204,0.2,0.18,0.97,-0.2,0.77,ETof
2024-06-03,60,ndvi,18,CA_307370,204,0.07,0.08,-0.99,-0.06,-1.0,ETof
2024-06-03,60,ndvi,19,CA_307376,204,0.14,0.11,0.98,-0.14,-0.11,ETof
2024-06-03,60,ndvi,20,CA_307472,204,0.23,0.2,-0.41,-0.23,0.42,ETof
2024-06-03,60,ndvi,21,CA_307774,204,0.38,0.32,0.99,0.38,-1.0,ETof
2024-06-03,60,ndvi,22,CA_32080,75,0.91,0.61,-0.32,0.91,0.07,ETof
2024-06-03,60,ndvi,23,CA_32260,61,0.18,0.13,0.99,-0.18,-1.0,ETof
2024-06-03,60,ndvi,24,CA_32418,47,0.17,0.15,-1.0,0.17,-1.0,ETof
2024-06-03,60,ndvi,25,CA_32637,47,0.03,0.03,0.94,0.03,0.73,ETof
2024-06-03,60,ndvi,26,CA_32667,61,0.08,0.08,-0.94,0.08,-1.0,ETof
2024-06-03,60,ndvi,27,CA_35772,36,0.07,0.06,-0.98,0.0,0.55,ETof
2024-06-03,60,ndvi,28,CA_36095,61,0.44,0.4,1.0,-0.44,-1.0,ETof
2024-06-03,60,ndvi,29,CA_36121,47,0.02,0.02,1.0,-0.02,1.0,ETof
2024-06-03,60,ndvi,30,CA_36281,61,0.09,0.07,-0.97,-0.09,0.98,ETof
2024-06-03,60,ndvi,31,CA_36850,61,0.24,0.2,-0.95,-0.24,-1.0,ETof
2024-06-03,60,ndvi,32,CA_36898,37,0.04,0.03,0.96,0.04,-1.0,ETof
2024-06-03,60,ndvi,33,CA_36982,241,0.33,0.31,1.0,-0.33,-1.0,ETof
2024-06-03,60,ndvi,34,CA_37400,61,0.24,0.2,0.99,-0.24,0.81,ETof
2024-06-03,60,ndvi,35,CA_37674,47,0.19,0.16,1.0,-0.19,-1.0,ETof
2024-06-03,60,ndvi,36,CA_37683,61,0.22,0.15,0.99,-0.22,0.86,ETof
2024-06-03,60,ndvi,37,CA_37890,241,0.15,0.15,0.99,-0.15,0.59,ETof
2024-06-03,60,ndvi,38,CA_38650,47,1.06,0.84,1.0,1.06,-1.0,ETof
2024-06-03,60,ndvi,39,CA_38734,204,0.51,0.43,1.0,0.51,-1.0,ETof
2024-06-03,60,ndvi,40,CA_38912,69,0.19,0.18,-1.0,-0.19,0.66,ETof
2024-06-03,60,ndvi,41,CA_39031,69,0.15,0.12,1.0,0.15,0.76,ETof
2024-06-03,60,ndvi,42,CA_39032,69,0.03,0.03,0.99,0.03,0.95,ETof
2024-06-03,60,ndvi,43,CA_39770,69,0.02,0.02,-0.57,-0.02,0.99,ETof
2024-06-03,60,ndvi,44,CA_40009,69,0.04,0.04,0.93,0.04,0.99,ETof
2024-06-03,60,ndvi,45,CA_41244,69,0.01,0.01,0.9,-0.0,0.97,ETof
2024-06-03,60,ndvi,46,CA_41458,69,0.16,0.16,0.96,0.16,-1.0,ETof
2024-06-03,60,ndvi,47,CA_41682,69,0.05,0.04,0.92,0.01,0.19,ETof
2024-06-03,60,ndvi,48,CA_42021,69,0.18,0.15,0.99,-0.18,-1.0,ETof
2024-06-03,60,ndvi,49,CA_42143,69,0.32,0.27,1.0,-0.32,-1.0,ETof
2024-06-03,60,ndvi,50,CA_298397,75,0.43,0.99,0.39,-0.43,-1.0,ETo
2024-06-03,60,ndvi,51,CA_299395,75,0.42,0.94,0.52,-0.42,-1.0,ETo
2024-06-03,60,ndvi,52,CA_299467,75,0.42,0.93,0.46,-0.42,-1.0,ETo
2024-06-03,60,ndvi,53,CA_300271,75,0.09,0.24,0.43,-0.01,0.19,ETo
2024-06-03,60,ndvi,54,CA_300581,75,0.36,0.84,0.01,-0.36,-1.0,ETo
2024-06-03,60,ndvi,55,CA_300893,75,0.35,0.79,-0.08,-0.35,-1.0,ETo
2024-06-03,60,ndvi,56,CA_301734,75,0.36,0.84,0.01,-0.36,-1.0,ETo
2024-06-03,60,ndvi,57,CA_301986,75,0.11,0.29,0.27,0.09,-0.55,ETo
2024-06-03,60,ndvi,58,CA_302388,75,0.14,0.35,0.63,0.14,-1.0,ETo
2024-06-03,60,ndvi,59,CA_302578,75,0.14,0.34,0.39,0.14,-1.0,ETo
2024-06-03,60,ndvi,60,CA_302669,72,0.4,0.93,0.22,-0.4,-1.0,ETo
2024-06-03,60,ndvi,61,CA_303433,72,0.35,0.78,-0.15,-0.35,-1.0,ETo
2024-06-03,60,ndvi,62,CA_303972,47,0.39,0.91,-0.11,-0.39,-1.0,ETo
2024-06-03,60,ndvi,63,CA_304258,72,0.32,0.71,0.04,-0.32,-1.0,ETo
2024-06-03,60,ndvi,64,CA_304688,72,0.1,0.28,0.33,-0.01,0.04,ETo
2024-06-03,60,ndvi,65,CA_305684,204,0.33,0.72,0.0,-0.33,-1.0,ETo
2024-06-03,60,ndvi,66,CA_306027,204,0.11,0.25,0.31,0.1,-1.0,ETo
2024-06-03,60,ndvi,67,CA_306521,204,0.28,0.59,-0.14,-0.28,-1.0,ETo
2024-06-03,60,ndvi,68,CA_307370,204,0.21,0.57,-0.49,0.09,-1.0,ETo
2024-06-03,60,ndvi,69,CA_307376,204,0.21,0.57,-0.49,0.09,-1.0,ETo
2024-06-03,60,ndvi,70,CA_307472,204,0.11,0.29,-0.3,-0.04,-0.18,ETo
2024-06-03,60,ndvi,71,CA_307774,204,0.29,0.62,-0.04,-0.29,-1.0,ETo
2024-06-03,60,ndvi,72,CA_32080,75,0.18,0.44,0.05,0.03,0.04,ETo
2024-06-03,60,ndvi,73,CA_32260,61,0.41,0.96,-0.94,-0.01,-1.0,ETo
2024-06-03,60,ndvi,74,CA_32418,47,0.12,0.3,0.72,0.02,0.35,ETo
2024-06-03,60,ndvi,75,CA_32637,47,0.24,0.55,-0.66,-0.11,-0.41,ETo
2024-06-03,60,ndvi,76,CA_32667,61,0.14,0.35,0.25,0.06,-0.04,ETo
2024-06-03,60,ndvi,77,CA_35772,36,0.21,0.49,-0.5,-0.09,-0.21,ETo
2024-06-03,60,ndvi,78,CA_36095,61,0.18,0.4,0.32,-0.09,-0.1,ETo
2024-06-03,60,ndvi,79,CA_36121,47,0.41,0.88,0.86,-0.41,-1.0,ETo
2024-06-03,60,ndvi,80,CA_36281,61,0.41,0.88,0.82,-0.41,-1.0,ETo
2024-06-03,60,ndvi,81,CA_36850,61,0.11,0.27,0.86,-0.05,0.56,ETo
2024-06-03,60,ndvi,82,CA_36898,37,0.29,0.63,0.86,-0.29,-1.0,ETo
2024-06-03,60,ndvi,83,CA_36982,241,0.11,0.26,0.87,-0.01,0.57,ETo
2024-06-03,60,ndvi,84,CA_37400,61,0.4,0.9,0.8,-0.4,-1.0,ETo
2024-06-03,60,ndvi,85,CA_37674,47,0.41,0.87,0.52,-0.41,-1.0,ETo
2024-06-03,60,ndvi,86,CA_37683,61,0.41,0.97,-0.92,0.03,-1.0,ETo
2024-06-03,60,ndvi,87,CA_37890,241,0.13,0.31,0.21,0.02,0.19,ETo
2024-06-03,60,ndvi,88,CA_38650,47,0.22,0.51,0.85,-0.22,-1.0,ETo
2024-06-03,60,ndvi,89,CA_38734,204,0.11,0.3,0.73,0.04,0.21,ETo
2024-06-03,60,ndvi,90,CA_38912,69,0.32,0.72,-0.69,-0.01,-1.0,ETo
2024-06-03,60,ndvi,91,CA_39031,69,0.09,0.24,0.73,0.02,0.47,ETo
2024-06-03,60,ndvi,92,CA_39032,69,0.41,0.87,0.52,-0.41,-1.0,ETo
2024-06-03,60,ndvi,93,CA_39770,69,0.43,0.97,0.46,-0.43,-1.0,ETo
2024-06-03,60,ndvi,94,CA_40009,69,0.41,0.9,0.75,-0.41,-1.0,ETo
2024-06-03,60,ndvi,95,CA_41244,69,0.14,0.33,0.18,0.0,0.21,ETo
2024-06-03,60,ndvi,96,CA_41458,69,0.1,0.26,0.77,0.04,0.28,ETo
2024-06-03,60,ndvi,97,CA_41682,69,0.21,0.48,-0.55,-0.11,-0.38,ETo
2024-06-03,60,ndvi,98,CA_42021,69,0.32,0.77,-0.81,0.01,-1.0,ETo
2024-06-03,60,ndvi,99,CA_42143,69,0.31,0.71,-0.7,0.01,-1.0,ETo
2024-06-03,60,ndvi,100,CA_298397,75,0.2,0.3,0.13,-0.2,0.41,ET
2024-06-03,60,ndvi,101,CA_299395,75,0.56,1.18,0.53,-0.56,0.12,ET
2024-06-03,60,ndvi,102,CA_299467,75,0.45,0.88,-0.11,0.45,-1.0,ET
2024-06-03,60,ndvi,103,CA_300271,75,0.13,0.22,0.87,0.13,0.43,ET
2024-06-03,60,ndvi,104,CA_300581,75,0.73,1.42,0.3,-0.73,-0.69,ET
2024-06-03,60,ndvi,105,CA_300893,75,0.45,1.0,0.04,-0.45,-0.24,ET
2024-06-03,60,ndvi,106,CA_301734,75,0.39,0.85,0.35,-0.39,-1.0,ET
2024-06-03,60,ndvi,107,CA_301986,75,0.29,0.51,0.01,0.29,-1.0,ET
2024-06-03,60,ndvi,108,CA_302388,75,1.31,1.59,0.44,1.31,-1.0,ET
2024-06-03,60,ndvi,109,CA_302578,75,0.07,0.16,0.39,0.01,0.59,ET
2024-06-03,60,ndvi,110,CA_302669,72,0.78,1.2,0.35,-0.78,-0.8,ET
2024-06-03,60,ndvi,111,CA_303433,72,0.12,0.21,0.25,-0.1,0.97,ET
2024-06-03,60,ndvi,112,CA_303972,47,0.4,0.74,0.12,-0.4,-0.54,ET
2024-06-03,60,ndvi,113,CA_304258,72,0.29,0.61,0.26,-0.29,-1.0,ET
2024-06-03,60,ndvi,114,CA_304688,72,0.17,0.36,0.55,-0.14,-0.23,ET
2024-06-03,60,ndvi,115,CA_305684,204,0.4,0.73,0.22,-0.4,-1.0,ET
2024-06-03,60,ndvi,116,CA_306027,204,0.09,0.21,0.3,0.06,0.93,ET
2024-06-03,60,ndvi,117,CA_306521,204,0.53,0.97,0.05,-0.53,0.44,ET
2024-06-03,60,ndvi,118,CA_307370,204,0.3,0.72,-0.65,0.01,-1.0,ET
2024-06-03,60,ndvi,119,CA_307376,204,0.31,0.52,-0.43,-0.13,-0.84,ET
2024-06-03,60,ndvi,120,CA_307472,204,0.41,0.8,-0.6,-0.41,0.28,ET
2024-06-03,60,ndvi,121,CA_307774,204,0.24,0.44,0.39,0.24,-1.0,ET
2024-06-03,60,ndvi,122,CA_32080,75,1.49,2.11,-0.0,1.49,-0.26,ET
2024-06-03,60,ndvi,123,CA_32260,61,0.34,0.6,-0.73,-0.24,-1.0,ET
2024-06-03,60,ndvi,124,CA_32418,47,0.3,0.61,-0.04,0.3,-1.0,ET
2024-06-03,60,ndvi,125,CA_32637,47,0.22,0.48,-0.49,-0.07,0.21,ET
2024-06-03,60,ndvi,126,CA_32667,61,0.21,0.52,-0.13,0.19,-0.96,ET
2024-06-03,60,ndvi,127,CA_35772,36,0.12,0.26,0.95,-0.08,0.75,ET
2024-06-03,60,ndvi,128,CA_36095,61,0.82,1.53,0.98,-0.82,-1.0,ET
2024-06-03,60,ndvi,129,CA_36121,47,0.43,0.9,0.88,-0.43,0.57,ET
2024-06-03,60,ndvi,130,CA_36281,61,0.56,1.0,0.85,-0.56,0.71,ET
2024-06-03,60,ndvi,131,CA_36850,61,0.45,0.76,0.77,-0.45,-1.0,ET
